Sr,Population,value
16700240.394618394,Defense Specialist,59990945.19416963
16913295.17029647,Defense Specialist,60756427.203656785
17129068.010886583,Defense Specialist,61531674.908762
17347593.592339326,Defense Specialist,62316812.893671684
17568907.03298664,Defense Specialist,63111967.335829325
17793043.899185773,Defense Specialist,63917266.003172874
18020040.211034838,Defense Specialist,64732838.32256872
18249932.448161505,Defense Specialist,65558815.36802509
18482757.555585507,Defense Specialist,66395329.87450181
18718552.949655794,Defense Specialist,67242516.26955123
18957356.524063755,Defense Specialist,68100510.69936568
19199206.65593283,Defense Specialist,68969451.05142395
19444142.211985957,Defense Specialist,69849476.97974037
19692202.554791734,Defense Specialist,70740729.89914982
19943427.549090043,Defense Specialist,71643353.04767661
20197857.568198785,Defense Specialist,72557491.47732562
20455533.50050195,Defense Specialist,73483292.09599899
20716496.75602067,Defense Specialist,74420903.68449444
20980789.273068063,Defense Specialist,75370476.92126966
21248453.52498883,Defense Specialist,76332164.4040887
21519532.52698519,Defense Specialist,77306120.68430625
21794069.843029536,Defense Specialist,78292502.28228724
22072109.59286543,Defense Specialist,79291467.72195482
22353696.459097967,Defense Specialist,80303177.54215683
22638875.69437434,Defense Specialist,81327794.32431693
22927693.128656488,Defense Specialist,82365482.74155585
23220195.176586036,Defense Specialist,83416409.54046133
23516428.84494351,Defense Specialist,84480743.62313814
23816441.740202397,Defense Specialist,85558656.01887755
24120282.07618007,Defense Specialist,86650319.96326737
24427998.681785848,Defense Specialist,87755910.89396556
24739641.008868117,Defense Specialist,88875606.48668237
25055259.140161596,Defense Specialist,90009586.68642794
25374903.797335718,Defense Specialist,91158033.731269
25698626.349146184,Defense Specialist,92321132.18009013
26026478.819690045,Defense Specialist,93499068.95362177
26358513.89676631,Defense Specialist,94692033.34757324
26694784.940343235,Defense Specialist,95900217.06947957
27035345.99113338,Defense Specialist,97123814.29099381
27380251.779278576,Defense Specialist,98363021.65446325
27729557.73314516,Defense Specialist,99618038.30476914
28083319.988231696,Defense Specialist,100889065.91592723
28441595.396190338,Defense Specialist,102176308.77299242
28804441.53396298,Defense Specialist,103479973.72886439
29171916.71303455,Defense Specialist,104800270.29544586
29544079.9888038,Defense Specialist,106137410.65201297
29920991.170073867,Defense Specialist,107491609.6910635
30302710.828663994,Defense Specialist,108863085.0336116
30689300.309143513,Defense Specialist,110252057.0851071
31080821.738690637,Defense Specialist,111658749.06577575
31477338.037076432,Defense Specialist,113083387.02342312
31878912.926776428,Defense Specialist,114526199.90865286
32285610.94321127,Defense Specialist,115987419.59852718
32697497.44511768,Defense Specialist,117467280.92055343
33114638.625052363,Defense Specialist,118966021.69667844
33537101.520029288,Defense Specialist,120483882.77886972
33964954.02229298,Defense Specialist,122021108.10297553
34398264.89022928,Defense Specialist,123577944.7107446
34837103.759414926,Defense Specialist,125154642.78307557
35281541.15380883,Defense Specialist,126751455.71520384
35731648.497085385,Defense Specialist,128368640.11645713
36187498.12411277,Defense Specialist,130006455.87312262
36649163.29257761,Defense Specialist,131665166.19826834
37116718.19475767,Defense Specialist,133345037.6531982
37590237.969445385,Defense Specialist,135046340.21536744
38069798.71402284,Defense Specialist,136769347.28623337
38555477.4966911,Defense Specialist,138514335.76352924
39047352.36885564,Defense Specialist,140281586.09211195
39545502.3776693,Defense Specialist,142071382.25612843
40050007.57873611,Defense Specialist,143884011.89770997
40560949.048976414,Defense Specialist,145719766.30512336
41078408.89965642,Defense Specialist,147578940.50628996
41602470.2895841,Defense Specialist,149461833.27670476
42133217.43847289,Defense Specialist,151368747.20213872
42670735.64047686,Defense Specialist,153299988.74052525
43215111.27789762,Defense Specialist,155255868.26062387
43766431.83506652,Defense Specialist,157236700.0746769
44324785.91240401,Defense Specialist,159242802.5217991
44890263.240657866,Defense Specialist,161274497.98318416
45462954.695323996,Defense Specialist,163332112.98762783
46042952.31125029,Defense Specialist,165415978.17998943
46630349.29742727,Defense Specialist,167526428.45830014
47225240.051967345,Defense Specialist,169663802.98467028
47827720.17727485,Defense Specialist,171828445.25265425
48437886.49541041,Defense Specialist,174020703.12588605
49055837.06365045,Defense Specialist,176240928.9067766
49681671.19024568,Defense Specialist,178489479.40493634
50315489.450380564,Defense Specialist,180766715.97947407
50957393.702336,Defense Specialist,183073004.59354594
51607487.103859074,Defense Specialist,185408715.88967767
52265874.128740765,Defense Specialist,187774225.2039452
52932660.58360556,Defense Specialist,190169899.4863025
53607953.6249153,Defense Specialist,188695157.58057767
54291861.776189424,Defense Specialist,188453888.16012332
54984494.945446,Defense Specialist,188454518.9259865
55685964.44286409,Defense Specialist,188453763.5231402
56396382.99867211,Defense Specialist,188454512.40484905
57115864.78126435,Defense Specialist,188453530.71335694
57844525.41554797,Defense Specialist,188453664.205808
58582482.00152536,Defense Specialist,188454559.0064101
59329853.1331123,Defense Specialist,188454416.5606785
60086758.91719681,Defense Specialist,188454072.59435502
60853320.99294114,Defense Specialist,188453687.72780597
61629662.55132942,Defense Specialist,188455220.31162235
62415908.354965895,Defense Specialist,188454727.82628378
63212184.758124486,Defense Specialist,188455032.99718708
64018619.72705483,Defense Specialist,188454736.4694603
64835342.860547274,Defense Specialist,188455187.91142002
65662485.41075969,Defense Specialist,188453743.78715408
66500180.304311186,Defense Specialist,188454303.9081118
67348562.16364372,Defense Specialist,188453867.52434617
68207767.32865678,Defense Specialist,188453723.48830983
69077933.87861823,Defense Specialist,188454720.64000365
69959201.65435374,Defense Specialist,188454077.78940862
70851712.28072105,Defense Specialist,188455309.2037082
71755609.18936922,Defense Specialist,188454954.55288458
72671037.64178905,Defense Specialist,188455253.96019095
73598144.75265771,Defense Specialist,188454105.60481435
74537079.51348026,Defense Specialist,188454707.1541702
75487992.81653431,Defense Specialist,188453696.1909017
76451037.4791188,Defense Specialist,188453856.80924118
77426368.26811278,Defense Specialist,188454070.00983918
78414141.92484689,Defense Specialist,188453153.09294677
79414517.1902934,Defense Specialist,188454559.0414965
80427654.83057629,Defense Specialist,188453032.26276287
81453717.66280738,Defense Specialist,188453061.83160612
82492870.58125217,Defense Specialist,188455462.5772667
83545280.58382872,Defense Specialist,188455600.09120807
84611116.79894604,Defense Specialist,188454222.88685024
85690550.51268348,Defense Specialist,188455297.83889914
86783755.19631748,Defense Specialist,188455302.16582125
87890906.53419964,Defense Specialist,188453877.20052624
89012182.45198947,Defense Specialist,188455119.07083726
90147763.14524917,Defense Specialist,188454497.3977071
91297831.1084014,Defense Specialist,188454097.93842566
92462571.16405733,Defense Specialist,188453448.4741131
93642170.49271895,Defense Specialist,188454550.7025437
94836818.66285928,Defense Specialist,188453594.70911375
96046707.66138823,Defense Specialist,188453837.37812966
97272031.92450537,Defense Specialist,188453583.64673698
98512988.368947,Defense Specialist,188454308.84798822
99769776.42363212,Defense Specialist,188454568.21486297
101042598.06171095,Defense Specialist,188453389.9109408
102331657.83302449,Defense Specialist,188455183.94970557
103637162.89697592,Defense Specialist,188455106.2698319
104959323.05582266,Defense Specialist,188454984.51429942
106298350.78839317,Defense Specialist,188453644.7003329
107654461.28423136,Defense Specialist,188453954.76138064
109027872.47818367,Defense Specialist,188453696.38949436
110418805.0854158,Defense Specialist,188454345.25103945
111827482.63689002,Defense Specialist,188453773.66538495
113254131.51528126,Defense Specialist,188454243.9813594
114698980.991363,Defense Specialist,188453625.13132802
116162263.26085019,Defense Specialist,188454732.7176647
117644213.48171486,Defense Specialist,188453491.09053895
119145069.81197748,Defense Specialist,188453678.8848826
120665073.4479802,Defense Specialist,188453407.87414095
122204468.66314912,Defense Specialist,188455124.28514138
123763502.84724788,Defense Specialist,188453346.57380223
125342426.54614021,Defense Specialist,188454053.77177274
126941493.50204645,Defense Specialist,188453971.7118598
128560960.69432965,Defense Specialist,188453363.98072684
130201088.38078587,Defense Specialist,188455174.06189063
131862140.13947485,Defense Specialist,188453343.1499905
133544382.9110759,Defense Specialist,188454551.56404072
135248087.0417874,Defense Specialist,188455023.36637262
136973526.3267735,Defense Specialist,188454850.5499929
138720978.05416182,Defense Specialist,188454119.0851702
140490723.04961148,Defense Specialist,188453771.51654777
142283045.7214349,Defense Specialist,188455075.99549806
144098234.10631302,Defense Specialist,188453659.32228896
145936579.91557577,Defense Specialist,188454481.83032292
147798378.58208826,Defense Specialist,188454998.32377517
149683929.30772555,Defense Specialist,188454502.0082285
151593535.1114568,Defense Specialist,188454102.08717436
153527502.8780421,Defense Specialist,188454068.56828552
155486143.40735072,Defense Specialist,188454465.40306598
157469771.464309,Defense Specialist,188455072.42019126
159478705.82948175,Defense Specialist,188454974.94143066
161513269.35030928,Defense Specialist,188453988.30906463
163573788.99298105,Defense Specialist,188453751.20012546
165660595.89499152,Defense Specialist,188454916.41017413
167774025.41834602,Defense Specialist,188454748.23009786
169914417.2034626,Defense Specialist,188453675.6669951
172082115.223751,Defense Specialist,188454282.28306955
174277467.84089175,Defense Specialist,188455096.7802676
176500827.86082065,Defense Specialist,188454534.86246663
178752552.59042317,Defense Specialist,188453828.03849775
181033003.89496374,Defense Specialist,188453679.50017124
183342548.2562285,Defense Specialist,188453820.9772548
185681556.8314331,Defense Specialist,188453872.1856635
188050405.51285833,Defense Specialist,188453640.23231253
190449474.98826686,Defense Specialist,188453240.69542027
192879150.80207777,Defense Specialist,188453583.8158697
195339823.41732687,Defense Specialist,188455308.25601178
197831888.27841622,Defense Specialist,188453707.18649545
200355745.8746644,Defense Specialist,188455264.09746122
202911801.80466822,Defense Specialist,188453572.5997414
205500466.8414808,Defense Specialist,188453240.38836864
208122156.99863413,Defense Specialist,188453132.71341783
210777293.59698248,Defense Specialist,188453635.9142123
213466303.33242455,Defense Specialist,188455518.90808827
216189618.34446314,Defense Specialist,188453410.67418772
218947676.28566208,Defense Specialist,188453395.0559188
221740920.39197505,Defense Specialist,188453329.6428107
224569799.55397716,Defense Specialist,188453128.91773006
227434768.38900524,Defense Specialist,188455680.00411975
230336287.31421265,Defense Specialist,188454383.78219056
233274822.6205715,Defense Specialist,188454472.3555756
236250846.54779404,Defense Specialist,188455316.05854988
239264837.3602396,Defense Specialist,188454288.22930238
242317279.42376006,Defense Specialist,188454003.37432042
245408663.28355092,Defense Specialist,188455332.63389656
248539485.74297985,Defense Specialist,188453808.29136023
251710249.94342685,Defense Specialist,188453779.9440921
254921465.4451431,Defense Specialist,188455241.49014196
258173648.30913502,Defense Specialist,188454542.98499903
261467321.18010974,Defense Specialist,188455043.25702256
264803013.37045145,Defense Specialist,188453664.33685023
268181260.94530183,Defense Specialist,188453567.19749418
271602606.80869293,Defense Specialist,188455041.56111753
275067600.7908068,Defense Specialist,188454518.384185
278576799.73633075,Defense Specialist,188454791.29003218
282130767.59394705,Defense Specialist,188454881.79124784
285730075.5069626,Defense Specialist,188454246.2952064
289375301.90509474,Defense Specialist,188454749.47110417
293067032.59742975,Defense Specialist,188453834.28367725
296805860.8665596,Defense Specialist,188454229.6231052
300592387.56393945,Defense Specialist,188453932.94924864
304427221.20642936,Defense Specialist,188453637.2619307
308310978.0741064,Defense Specialist,188455056.54714066
312244282.3092858,Defense Specialist,188454932.48877954
316227766.01683795,Defense Specialist,188454256.3961105
1000.0,Phage,1.5277838404088422e-17
1012.7575873546546,Phage,-1.7461461693042067e-13
1025.677930744422,Phage,1.3220085677575398e-13
1038.763106543635,Phage,3.947427108331264e-13
1052.0152176161591,Phage,8.887234231090995e-15
1065.4363936533232,Phage,9.059894510835853e-15
1079.0287915161837,Phage,6.1728621897389804e-15
1092.79459558214,Phage,-4.0426316612396565e-13
1106.7360180959733,Phage,-1.0896136097710097e-12
1120.8552995253765,Phage,-8.8976688657145e-14
1135.154708920999,Phage,1.1865550621668046e-13
1149.6365442811061,Phage,-4.430958610113446e-12
1164.3031329208768,Phage,1.3832991247586788e-14
1179.1568318464128,Phage,1.237594655689712e-14
1194.2000281335324,Phage,-1.0595902870969378e-12
1209.435139311377,Phage,-3.475261023476729e-12
1224.8646137509306,Phage,5.633647613965062e-13
1240.4909310584846,Phage,-1.7998424175103397e-13
1256.3166024741201,Phage,3.176862241928899e-17
1272.3441712752879,Phage,-5.779437750284951e-16
1288.576213185518,Phage,3.2307477529416163e-12
1305.0153367883622,Phage,7.822649679671338e-13
1321.6641839466051,Phage,4.306249206052991e-12
1338.5254302268222,Phage,2.2661538180840694e-14
1355.601785329369,Phage,5.659953371245802e-12
1372.895993523834,Phage,-4.862967193955811e-10
1390.4108340900696,Phage,4.432757874356439e-12
1408.1491217648334,Phage,1.204657799079386e-12
1426.1137071941284,Phage,7.323255674008666e-12
1444.3074773913293,Phage,4.089158398272746e-13
1462.73335620113,Phage,-7.88709302364831e-12
1481.3943047694345,Phage,5.853753515282027e-11
1500.2933220192183,Phage,1.4332989008897154e-15
1519.4334451324833,Phage,1.8109958334666022e-12
1538.8177500383463,Phage,1.896138637933363e-12
1558.4493519073535,Phage,2.180522163059342e-11
1578.331405652118,Phage,6.100238130586017e-10
1598.4671064343197,Phage,2.1963262510319615e-11
1618.8596901781975,Phage,-4.281382177553345e-11
1639.5124340905766,Phage,-6.03451756676079e-09
1660.4286571875296,Phage,-1.2521588677619276e-10
1681.611720827773,Phage,6.18597944156046e-11
1703.0650292528444,Phage,-1.6301410614839371e-10
1724.7920301341949,Phage,9.050798736084926e-10
1746.7962151272457,Phage,-1.351018187416493e-08
1769.0811204325116,Phage,-3.792711076989065e-10
1791.6503273639014,Phage,1.8788626421887687e-09
1814.5074629242417,Phage,5.679104913842435e-10
1837.6562003881704,Phage,1.1214878428955026e-06
1861.1002598924472,Phage,0.007368929540526212
1884.8434090337953,Phage,52.9338204649938
1908.889463474391,Phage,5626.883113204147
1933.2422875550453,Phage,9574.424994455096
1957.905794916241,Phage,13570.968493118766
1982.8839491270714,Phage,17618.498366470416
2008.1807643222025,Phage,21717.66479537324
2033.8003058469822,Phage,25869.12690884296
2059.7466909107484,Phage,30073.55153934306
2086.024089248505,Phage,34331.61448870816
2112.6367237910063,Phage,38643.99987915495
2139.5888713434215,Phage,43011.401252911244
2166.8848632726344,Phage,47434.519957077166
2194.5290862033135,Phage,51914.06698443176
2222.525982722885,Phage,56450.76222180381
2250.880052095462,Phage,61045.33474623186
2279.5958509849193,Phage,65698.5229332758
2308.6779941871696,Phage,70411.07457052938
2338.1311553717815,Phage,75183.74700125662
2367.9600678330785,Phage,80017.30721345232
2398.169525250793,Phage,84912.53199424759
2428.7643824604506,Phage,89870.20803280492
2459.7495562335657,Phage,94891.13205651382
2491.1300260677885,Phage,99976.11095703203
2522.910834987154,Phage,105125.9619201213
2555.097090352507,Phage,110341.51255666284
2587.693964682303,Phage,115623.60103620031
2620.7066964838523,Phage,120973.07622076088
2654.1405910951735,Phage,126390.79780230262
2688.0010215376074,Phage,131877.63644033845
2722.293429379274,Phage,137434.4739013062
2757.0233256095826,Phage,143062.20320177329
2792.19629152487,Phage,148761.72875063124
2827.817979625341,Phage,154533.96649405413
2863.894114523477,Phage,160379.84403805254
2900.4304938639916,Phage,166300.3009298745
2937.4329892555656,Phage,172296.2885401981
2974.9075472144405,Phage,178368.77048680533
3012.86019012005,Phage,184518.72265219563
3051.297017182871,Phage,190747.13336888084
3090.2242054245785,Phage,197055.00357937522
3129.6480106707504,Phage,203443.34696776757
3169.574768556207,Phage,209912.2694245936
3210.0108955431715,Phage,212699.55078434257
3250.96288995246,Phage,212290.54692471493
3292.4373330077688,Phage,212290.5465960368
3334.4408898933416,Phage,212290.5466235891
3376.9803108250912,Phage,212290.5466034542
3420.062432135391,Phage,212290.54659643403
3463.6941773717344,Phage,212290.54660140758
3507.882558409363,Phage,212290.54660004907
3552.6346765781395,Phage,212290.54679687158
3597.9577238037637,Phage,212290.54659982887
3643.8589837635445,Phage,212290.54659991534
3690.3458330569547,Phage,212290.54659992058
3737.425742391064,Phage,212290.54659991604
3785.106277781153,Phage,212290.54659991653
3833.3951017666013,Phage,212290.54659992267
3882.299974642294,Phage,212290.5465999174
3931.82875570577,Phage,212290.5465999176
3981.9894045202295,Phage,212290.54659991854
4032.7899821937053,Phage,212290.54659991758
4084.2386526745217,Phage,212290.5465999228
4136.343684063274,Phage,212290.54659991953
4189.113449941588,Phage,212290.5465999195
4242.556430717777,Phage,212290.54659991784
4296.6812149897105,Phage,212290.54659991706
4351.49650092505,Phage,212290.54659991834
4407.011097659075,Phage,212290.54659991412
4463.233926710397,Phage,212290.54659991898
4520.174023414664,Phage,212290.54659991813
4577.840538376617,Phage,212290.54659991813
4636.242738940639,Phage,212290.54659991807
4695.390010680058,Phage,212290.54659991842
4755.291858905486,Phage,212290.54659991778
4815.957910192351,Phage,212290.5465999189
4877.397913927969,Phage,212290.54659991944
4939.621743878321,Phage,212290.5465999228
5002.6393997748,Phage,212290.54659991863
5066.461008921268,Phage,212290.54659991813
5131.096827821533,Phage,212290.5465999177
5196.557243827658,Phage,212290.54659991467
5262.852776809257,Phage,212290.5465999186
5329.994080844088,Phage,212290.54659991813
5397.991945930254,Phage,212290.5465999195
5466.857299720181,Phage,212290.54659991805
5536.601209276792,Phage,212290.5465999185
5607.234882852033,Phage,212290.54659991813
5678.76967168809,Phage,212290.5465999183
5751.217071841614,Phage,212290.5465999183
5824.588726031214,Phage,212290.54659991807
5898.896425508493,Phage,212290.5465999181
5974.152111952983,Phage,212290.54659992055
6050.367879391224,Phage,212290.54659991828
6127.555976140354,Phage,212290.5465999182
6205.7288067765,Phage,212290.5465999182
6284.898934128248,Phage,212290.54659991805
6365.079081295571,Phage,212290.54659991822
6446.282133694491,Phage,212290.54659991822
6528.521141127847,Phage,212290.546599919
6611.809319882495,Phage,212290.54659991825
6696.160054853222,Phage,212290.5465999164
6781.58690169376,Phage,212290.54659991644
6868.103588995307,Phage,212290.54659991825
6955.724020492732,Phage,212290.5465999187
7044.462277299037,Phage,212290.5465999183
7134.332620168256,Phage,212290.5465999178
7225.349491787214,Phage,212290.54659991825
7317.527519096606,Phage,212290.54721428987
7410.881515641569,Phage,212290.54659991822
7505.426483952362,Phage,212290.54659991825
7601.17761795533,Phage,212290.54659991807
7698.150305414641,Phage,212290.54659991793
7796.360130405237,Phage,212290.54659991912
7895.822875817228,Phage,212290.546599918
7996.554525892347,Phage,212290.54659991807
8098.571268792684,Phage,212290.54659991816
8201.889499202203,Phage,212290.54659991775
8306.525820961508,Phage,212290.54659992043
8412.49704973612,Phage,212290.5465999183
8519.8202157189,Phage,212290.54659991284
8628.512566366895,Phage,212290.54659991828
8738.591569173057,Phage,212290.54659991813
8850.074914473438,Phage,212290.5465999181
8962.98051829007,Phage,212290.53468402845
9077.326525210223,Phage,212290.54659992686
9193.131311302326,Phage,212290.546599918
9310.413487069076,Phage,212290.54659991746
9429.191900438324,Phage,212290.54659991813
9549.485639791967,Phage,212290.54659991575
9671.314037033631,Phage,212290.5465999143
9794.696670695395,Phage,212290.54659991898
9919.653369084137,Phage,212290.54660002884
10046.204213468132,Phage,212290.54659991822
10174.36954130415,Phage,212290.5381216933
10304.169949505875,Phage,212290.54659991377
10435.626297753925,Phage,212290.5465999176
10568.75971184805,Phage,212290.54659991869
10703.591587102306,Phage,212290.53001478483
10840.14359178331,Phage,212290.53284427905
10978.437670592484,Phage,212290.5466019543
11118.4960481927,Phage,212290.5465999183
11260.3412327799,Phage,212290.54659991816
11403.996019700331,Phage,212290.55895331953
11549.483495113791,Phage,212290.553062177
11696.827039703847,Phage,212290.5465999182
11846.05033243518,Phage,212290.54659991816
11997.177354358855,Phage,212290.54659991822
12150.232392466372,Phage,212290.54659992468
12305.240043592616,Phage,212290.53806842287
12462.225218368741,Phage,212290.5465999181
12621.213145225462,Phage,212290.5349208684
12782.229374447415,Phage,212290.54659991997
12945.29978227916,Phage,212290.54659991825
13110.450575083778,Phage,212290.5465997532
13277.708293554291,Phage,212290.54254646602
13447.099816978958,Phage,212290.53887470454
13618.652367560828,Phage,212290.54659991796
13792.393514792659,Phage,212290.5586998881
13968.351179887397,Phage,212290.54659991822
14146.553640265303,Phage,212290.53293808803
14327.029534098294,Phage,212290.54039388444
14509.8078649123,Phage,212290.5465999182
14694.918006248172,Phage,212290.52081492485
14882.38970638237,Phage,212290.54659991816
15072.253093107556,Phage,212290.57475650692
15264.538678574369,Phage,212290.54659991816
15459.277364194786,Phage,212290.54659991805
15656.500445608335,Phage,212290.53471875773
15856.239617711371,Phage,212290.5206576793
16058.526979750659,Phage,212290.54537064306
16263.395040481906,Phage,212290.5660612777
16470.876723394143,Phage,212290.56608642515
16681.005372000593,Phage,212290.54659991816
16893.814755197352,Phage,212290.54659991758
17109.339072690134,Phage,212290.54759366665
17327.61296049042,Phage,212290.54049874507
17548.671496481522,Phage,212290.56358322338
17772.55020605602,Phage,212290.54659992064
17999.285067824763,Phage,212290.54659991822
18228.91251939887,Phage,212290.5260750704
18461.469463245456,Phage,212290.51745114638
18696.993272618136,Phage,212290.5465999183
18935.521797562953,Phage,212290.5465999179
19177.093371001327,Phage,212290.54659991153
19421.746814890244,Phage,212290.5465999187
19669.521446461233,Phage,212290.5526945742
19920.457084538713,Phage,212290.54261941015
20174.594055939364,Phage,212290.54688043107
20431.973201952704,Phage,212290.51025489505
20692.63588490458,Phage,212290.55661780827
20956.623994804308,Phage,212290.5465999182
21223.979956076717,Phage,212290.5032867003
21494.746734379805,Phage,212290.53264937052
21768.967843509832,Phage,212290.54112894784
22046.687352394074,Phage,212290.55648583674
22327.94989217305,Phage,212290.5632342689
22612.800663372796,Phage,212290.55041541942
22901.285443169167,Phage,212290.5084253189
23193.450592744273,Phage,212290.53337533932
23489.343064737077,Phage,212290.54659991877
23789.01041078891,Phage,212290.56608445005
24092.500789185386,Phage,212290.54863902097
24399.862972595503,Phage,212290.5277312238
24711.14635590999,Phage,212290.58623578685
25026.400964179167,Phage,212290.54822613046
25345.677460652347,Phage,212290.53513355035
25669.02715491952,Phage,212290.55469203042
25996.502011157405,Phage,212290.57637134247
26328.1546564802,Phage,212290.5477553554
26664.0383893971,Phage,212290.55520932478
27004.2071883777,Phage,212290.57070138698
27348.715720526674,Phage,212290.48563909388
27697.61935036891,Phage,212290.54659989255
28050.974148747213,Phage,212290.56840665665
28408.836901833012,Phage,212290.50988296344
28771.26512025234,Phage,212290.56045261424
29138.317048327885,Phage,212290.5590184205
29510.05167343955,Phage,212290.56524225578
29886.528735503827,Phage,212290.61113193855
30267.80873657441,Phage,212290.52706746414
30653.952950565235,Phage,212290.54659992043
31045.02343309761,Phage,212290.50566087064
31441.083031472648,Phage,212290.5465999172
31842.19539477161,Phage,212290.5328616559
32248.424984084453,Phage,212290.54659991656
32659.837082868937,Phage,212290.49261072598
33076.49780744242,Phage,212290.5526681801
33498.474117606915,Phage,212290.57900565976
33925.83382740992,Phage,212290.60319567742
34358.645616042595,Phage,212290.61747889358
34796.97903887688,Phage,212290.61838929696
35240.90453864351,Phage,212290.53489668586
35690.493456752294,Phage,212290.52696842313
36145.81804475754,Phage,212290.52185979037
36606.951475969065,Phage,212290.52983298563
37073.96785721134,Phage,212290.59728188644
37546.94224073337,Phage,212290.5817578821
38025.95063626969,Phage,212290.53455778558
38511.07002325569,Phage,212290.5324346487
39002.37836319859,Phage,212290.53619496137
39499.95461220639,Phage,212290.53258255977
40003.87873367658,Phage,212290.5372880586
40514.23171114647,Phage,212290.52879298053
41031.09556130814,Phage,212290.52523807352
41554.5533471888,Phage,212290.51428044107
42084.68919149921,Phage,212290.60091066425
42621.588290153246,Phage,212290.53552425612
43165.336925959,Phage,212290.53036700687
43716.02248248502,Phage,212290.53132735434
44273.73345810337,Phage,212290.51570673508
44838.55948021191,Phage,212290.52694536478
45410.591319637584,Phage,212290.53299724156
45989.92090522438,Phage,212290.5466012588
46576.64133860644,Phage,212290.6340970268
47170.84690917022,Phage,212290.5495779502
47772.633109207,Phage,212290.5133896213
48382.09664925957,Phage,212290.53896835598
48999.33547366384,Phage,212290.53964778068
49624.44877628914,Phage,212290.53368161726
50257.537016479226,Phage,212290.6151743289
50898.70193519685,Phage,212290.5296386832
51548.04657137365,Phage,212290.5255870828
52205.67527846975,Phage,212290.5300488533
52871.69374124356,Phage,212290.5452092834
53546.20899273613,Phage,212290.53946140056
54229.32943147155,Phage,212290.54153868768
54921.16483887789,Phage,212290.5624545709
55621.82639692926,Phage,212290.53303013963
56331.42670601352,Phage,212290.55570337272
57050.07980302781,Phage,212290.54803571658
57777.90117970507,Phage,212290.54210454284
58515.00780117376,Phage,212290.5398996762
59261.51812475552,Phage,212290.57814626506
60017.55211900154,Phage,212290.5553933945
60783.23128297236,Phage,212290.55803466446
61558.67866576306,Phage,212290.55407700437
62344.01888627864,Phage,212290.57729862878
63139.37815326057,Phage,212290.5650785943
63944.884285569366,Phage,212290.59041077475
64760.6667327258,Phage,212290.56197624613
65586.85659571436,Phage,212290.5635488861
66423.58664805138,Phage,212290.57830488778
67270.99135712336,Phage,212290.56253682345
68129.20690579608,Phage,212290.55358993023
68998.37121430025,Phage,212290.54941780472
69878.62396239558,Phage,212290.54793690675
70770.10661181889,Phage,212290.53654912597
71672.9624290174,Phage,212290.53026856217
72587.33650817246,Phage,212290.5333882906
73513.37579451718,Phage,212290.530664959
74451.22910795143,Phage,212290.51898680476
75401.04716695752,Phage,212290.51696404023
76362.98261282242,Phage,212290.50661195122
77337.19003416746,Phage,212290.50279033833
78323.82599179204,Phage,212290.4995901698
79323.04904383309,Phage,212290.4943189066
80335.01977124735,Phage,212290.48334365498
81359.90080361694,Phage,212290.4720038083
82397.85684528512,Phage,212290.45767221804
83449.05470182517,Phage,212290.45694069803
84513.66330684721,Phage,212290.45573616854
85591.85374914619,Phage,212290.43846696278
86683.79930019774,Phage,212290.43954269905
87789.67544200335,Phage,212290.4507026357
88909.65989529167,Phage,212290.45077226846
90043.93264807848,Phage,212290.46895893826
91192.67598459298,Phage,212290.49615772974
92356.07451457114,Phage,212290.53335763904
93534.31520292377,Phage,212290.58781249388
94727.58739978286,Phage,212290.65035786128
95936.08287093147,Phage,212290.72954275412
97159.99582862075,Phage,212290.8183414268
98399.52296278227,Phage,212290.93763799442
99654.8634726365,Phage,212291.06219904148
100926.21909870484,Phage,212291.2018937458
102213.79415523158,Phage,212291.35708263423
103517.79556301763,Phage,212291.5229091119
104838.4328826741,Phage,212291.7062453392
106175.9183482999,Phage,212291.8907086601
107530.46690158901,Phage,212292.0701711939
108902.29622637304,Phage,212292.25082164037
110291.62678360348,Phage,212292.41409291784
111698.68184678226,Phage,212292.56095687655
113123.68753784259,Phage,212292.69082645397
114566.87286348727,Phage,212292.77803998513
116028.46975199282,Phage,212292.82762415576
117508.71309048076,Phage,212292.85096809495
119007.84076266561,Phage,212292.79582166742
120526.09368708414,Phage,212292.66393365894
122063.71585581239,Phage,212292.49312795282
123620.95437367691,Phage,212292.21867591632
125198.05949796486,Phage,212291.8720005745
126795.2846786434,Phage,212291.43712094674
128412.88659908975,Phage,212290.89981061756
130051.12521734099,Phage,212290.2563915127
131710.26380787234,Phage,212289.51860305193
133390.56900390587,Phage,212288.67491256297
135092.31084026027,Phage,212287.73550893323
136815.76279674706,Phage,212286.68957435605
138561.20184212027,Phage,212285.54903489994
140328.9084785873,Phage,212284.32159813264
142119.16678688623,Phage,212283.01381902667
143932.26447194064,Phage,212281.6321133135
145768.492909095,Phage,212280.1891310462
147628.1471909391,Phage,212278.69259766673
149511.52617473333,Phage,212277.16582097762
151418.9325304352,Phage,212275.62134504187
153350.67278934078,Phage,212274.076228067
155307.05739334584,Phage,212272.54279457845
157288.40074483582,Phage,212271.0662584235
159295.0212572123,Phage,212269.63124100948
161327.24140606273,Phage,212268.30979725954
163385.38778098638,Phage,212267.0912088001
165469.79113807643,Phage,212265.99632354858
167580.78645307687,Phage,212265.0676425087
169718.7129752137,Phage,212264.32139196803
171883.91428171456,Phage,212263.8063284637
