t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C,Sr
1999.0,0.22248722043604127,638080.0196221484,15715307.800914507,7.755406128823402e-20,3.769052951794736e-39,1.8249489670183744e-58,8.867937689293197e-78,4.363865768977788e-97,2.2233538635122162e-116,1.2315112201680743e-135,1.7888107161572675e-149,2262090.21489725,3288774.28582551
1999.0,0.22249203993523542,634207.6669303617,16141415.13670122,7.755048174495149e-20,3.7688658391533805e-39,1.8246626008968708e-58,8.860757266169219e-78,4.3490844580090294e-97,2.1983028614375986e-116,1.1909517111169931e-135,1.029745365332102e-151,2273042.489596823,3373308.900642392
1999.0,0.2224962922318138,630469.4972741762,16578250.128112858,7.75468946219853e-20,3.768728044202034e-39,1.8246961365787826e-58,8.86354244897721e-78,4.355458630121074e-97,2.2091946658677548e-116,1.2068983378536642e-135,-5.5727849275447845e-154,2284058.3885067464,3460016.3921851087
1999.0,0.22249981903199095,626925.7402629817,17026040.056672253,7.75431589973245e-20,3.768558340617189e-39,1.8245547738596963e-58,8.8607666137525e-78,4.3497326264366004e-97,2.199301654278075e-116,1.191957041550144e-135,5.698143818382576e-152,2294931.5829878035,3548952.612051
1999.0,0.22250224262548202,623673.6198057404,17484997.63946251,7.753913772084712e-20,3.7683850182183254e-39,1.8244895090072948e-58,8.86089075981901e-78,4.350795683844913e-97,2.2015687502734883e-116,1.1974631724225112e-135,-2.765049235797035e-150,2305074.4489957937,3640174.8474461376
1999.0,0.22250277116220163,620849.232219406,17955337.83772809,7.753484043257772e-20,3.768183124186567e-39,1.8242907727391506e-58,8.856714096116257e-78,4.342288757950197e-97,2.1868088853677323e-116,1.1723025711603414e-135,-5.597331723363976e-153,2313055.5119682956,3733741.8580863103
1999.0,0.22249989077156776,618595.5882512463,18437344.69773696,7.753049661295096e-20,3.767983974957213e-39,1.8241302519939068e-58,8.853956235875506e-78,4.3372156684263414e-97,2.1786338801930082e-116,1.160322695264864e-135,1.5547940317713848e-153,2315732.1058718655,3829713.9140462773
1999.0,0.22249109847501497,616918.6375055058,18931563.530880146,7.752717326476932e-20,3.767805127127295e-39,1.823829984548146e-58,8.846252936862622e-78,4.3215207080255985e-97,2.1527632216627632e-116,1.1224133483481311e-135,6.263943805006074e-155,2307050.1128490316,3928152.834582137
1999.0,0.22247344752043438,615284.7093460591,19439211.273814518,7.752776671570071e-20,3.76781374507992e-39,1.8237518001239033e-58,8.843851459587741e-78,4.316874463040021e-97,2.1456928735241472e-116,1.1133313475408898e-135,6.323559259003171e-155,2277853.9145943,4029122.027951344
1999.0,0.22244687280591557,611941.1204560449,19962629.930876333,7.753724340127457e-20,3.7682320521868115e-39,1.8239920540766924e-58,8.846405835061437e-78,4.3204769652019786e-97,2.15043023475342e-116,1.1188905957831351e-135,6.539859095743008e-155,2221540.2485008463,4132686.532256506
1999.0,0.22242109533482857,603938.0480205248,20504572.339354757,7.755760646667852e-20,3.7690597350431364e-39,1.8240913462059984e-58,8.83987253394797e-78,4.30448040451043e-97,2.1234729113454015e-116,1.080100345270508e-135,5.872294117965873e-155,2151372.482894743,4238913.0573387835
1999.0,0.2224165278016206,590267.1694334716,21064505.987516284,7.757517011519235e-20,3.769816852601188e-39,1.824448147887799e-58,8.842483669956267e-78,4.307650527508573e-97,2.1278031084109027e-116,1.0856360593183309e-135,5.924471876116113e-155,2114424.5449692407,4347870.027748327
1999.0,0.22244212342412653,576526.6968257268,21635509.485414565,7.756204229710248e-20,3.7692805443409134e-39,1.824349238352692e-58,8.84558638015607e-78,4.315691673438766e-97,2.1416041474006202e-116,1.10592912904478e-135,6.248975297508788e-155,2152548.7966803783,4459627.626819096
1999.0,0.22247022572408442,569769.182837525,22212716.07463798,7.752486036511555e-20,3.767774835436538e-39,1.8241843766656827e-58,8.857960800093854e-78,4.346101093896743e-97,2.1939509496213825e-116,1.1843410899664764e-135,6.8395239217750336e-155,2220098.797919181,4574257.841876624
1999.0,0.2224772406468858,565524.0668638028,22803921.992288284,7.751761286651646e-20,3.767498822532823e-39,1.8242821568848696e-58,8.864630411590317e-78,4.3613992251529564e-97,2.2207433495908058e-116,1.2269939141166138e-135,-6.262920284792601e-152,2243162.3473271723,4691834.510607799
1999.0,0.22248587608960227,559379.5207762878,23412119.498067692,7.752374420366748e-20,3.7677898192004955e-39,1.824561470343838e-58,8.870057418105623e-78,4.3716005074060476e-97,2.23700681163539e-116,1.2509681797433385e-135,1.4051579482182192e-149,2266695.6068390836,4812433.368622525
1999.0,0.2224926618913029,554611.6156196,24034426.037809458,7.751598618064882e-20,3.767446982777117e-39,1.8243532979970395e-58,8.86744279499705e-78,4.3672779590849196e-97,2.2303281203706e-116,1.2405157464955616e-135,4.1186626104417634e-148,2290570.94407138,4936132.098237917
1999.0,0.2224986001936212,550028.4333345828,24672463.945241228,7.751352760127867e-20,3.767345287808131e-39,1.8243257623563208e-58,8.867726174316756e-78,4.368159456100422e-97,2.232126924424248e-116,1.241806489766981e-135,5.3849869304603495e-149,2313987.8501486625,5063010.378516437
1999.0,0.22250125930539422,546714.919687274,25325725.218170732,7.750721245793882e-20,3.767027450736528e-39,1.8239466358065084e-58,8.859537381294379e-78,4.3521466020861326e-97,2.205137092910985e-116,1.201251896091404e-135,1.2270232325496993e-154,2332738.627224454,5193149.936590212
1999.0,0.22249668796219957,545292.4506429917,25994438.615152065,7.749992508535539e-20,3.7667175512328905e-39,1.8237956890770385e-58,8.858047744624364e-78,4.3498164818052956e-97,2.2020925602855054e-116,1.2004933959790287e-135,2.2344040932984484e-154,2336048.3929853262,5326634.600304597
1999.0,0.22247501831060423,545262.981310032,26680863.121511403,7.749829522609729e-20,3.766598815580396e-39,1.823460856821669e-58,8.848491125241472e-78,4.329730261662257e-97,2.1675802082016662e-116,1.1444792425049508e-135,7.911990437781094e-155,2290641.4560352936,5463550.352214887
1999.0,0.2224326301922205,540387.2064572582,27392991.51284151,7.752369983352529e-20,3.767625414186448e-39,1.8235477411709767e-58,8.838965848731426e-78,4.3062022519052436e-97,2.126578542315604e-116,1.0832987172608946e-135,5.831120259505902e-155,2163705.138715881,5603985.384970904
1999.0,0.22241082442027274,519465.96874793706,28138595.0148672,7.758057342083287e-20,3.770032243202268e-39,1.8244134804580613e-58,8.838766881927791e-78,4.2991530123237664e-97,2.1133928022353922e-116,1.0644407260240854e-135,5.634135855217471e-155,2052245.175466999,5748030.158125362
1999.0,0.22246132867593424,496220.1899150137,28895846.94211523,7.756404146176485e-20,3.769344916577919e-39,1.824222844508782e-58,8.840760460694952e-78,4.305294557557686e-97,2.1239242165535266e-116,1.0792941591202835e-135,5.8501542555565715e-155,2170503.749857188,5895777.456402144
1999.0,0.22248963916655234,497570.6510538659,29647413.680770975,7.746946854101824e-20,3.76551195171146e-39,1.823838979975219e-58,8.873730136102224e-78,4.3864805212008437e-97,2.2655027218160307e-116,1.4191581009346664e-135,-1.5820421576931876e-149,2290697.887280508,6047322.449462655
1999.0,0.22248498578261958,488236.4582727045,30434700.272816926,7.752140288260653e-20,3.7676896718733834e-39,1.8245098007537716e-58,8.869835532382622e-78,4.3719861928810265e-97,2.2386065466685985e-116,1.238660606572842e-135,1.2434360637160386e-151,2271925.873875815,6202762.753208039
1999.0,0.22249503113045693,485291.3121821126,31232775.328208487,7.748998789274384e-20,3.7664036162130156e-39,1.824294209093864e-58,8.878163147719509e-78,4.3938895859753006e-97,2.278924751779425e-116,-2.873241702758149e-137,1.793630718933877e-143,2323145.572397492,6362198.492657496
1999.0,0.22250038865827204,481445.7003855042,32052930.332643397,7.749377266424617e-20,3.766501901842379e-39,1.8239744935294803e-58,8.866455162828818e-78,4.3681587405983765e-97,2.2329474642452827e-116,1.2425682261978708e-135,2.4412200731759486e-151,2357144.979450157,6525732.36644241
1999.0,0.22248510397441343,481808.1906988639,32892462.111434855,7.748319658479795e-20,3.7659985370891584e-39,1.823458550609261e-58,8.855584400751007e-78,4.3466242542982113e-97,2.196896043608385e-116,1.1893711020154996e-135,1.7828845372936884e-154,2326956.5662444625,6693469.712958667
1999.0,0.2224362989723471,478209.80055601825,33763211.16690445,7.750785996001965e-20,3.766963742080066e-39,1.8233675216528726e-58,8.841160089247943e-78,4.3130889778850063e-97,2.1390996097911665e-116,1.1024428734186151e-135,6.181578434632884e-155,2154298.0906825685,6865518.578218922
1999.0,0.22241676484112455,447425.57495477854,34682012.1002316,7.759884017246446e-20,3.770824427449891e-39,1.8247835429138313e-58,8.841460275309553e-78,4.302565483421835e-97,2.118406526133771e-116,1.0714778620702397e-135,5.7307068755877685e-155,2012781.3017475912,7041989.785449295
1999.0,0.22249908968160184,427504.833022645,35595039.86431206,7.752411857323914e-20,3.767660100279102e-39,1.823607862881607e-58,8.840762942691312e-78,4.3102439818583137e-97,2.133709217889716e-116,1.0947645404365959e-135,6.516018042664706e-155,2311008.3762015738,7222997.006474773
1999.0,0.22247415142914556,432589.7118519364,36520681.21125075,7.746314473776256e-20,3.766186889519033e-39,1.8298297963169722e-58,9.067133895325864e-78,4.821602600709586e-97,1.2110524715691514e-107,2.4906947116327557e-106,6.2510772127799205e-105,2250331.2899099044,7408656.834939567
1999.0,0.2225036248739173,425080.74440676236,37475079.11350371,7.749179074779499e-20,3.766470362793672e-39,1.8242387425302257e-58,8.875342845178766e-78,4.3871538028118123e-97,2.2654878666559937e-116,1.3114782312191227e-135,7.458836450663102e-148,2382111.2283421545,7599088.861409522
1999.0,0.22249777008024577,422257.92525197065,38454639.097727306,7.748470127877816e-20,3.766108311744746e-39,1.8237395150904932e-58,8.862978583468524e-78,4.361037038895784e-97,2.2197834040575013e-116,1.2099518328849633e-135,6.759901716714213e-151,2379543.2259509154,7794415.750404951
1999.0,0.22245001726205443,422241.6847534478,39463724.8632449,7.748703221890978e-20,3.766131234129132e-39,1.823330940586613e-58,8.84954219221097e-78,4.3326753766568077e-97,2.1718504352026197e-116,1.150367221246743e-135,1.0276050418284025e-154,2196251.2265348565,7994763.319413531
1999.0,0.22241950717660666,387198.63996142574,40534714.4444973,7.760763606715383e-20,3.7712047105218504e-39,1.8249557980532094e-58,8.842794745795233e-78,4.304597632893046e-97,2.1218053774773204e-116,1.0765585931388573e-135,5.79566523471435e-155,1984750.3805263033,8200260.61993413
1999.0,0.22251606916520045,371143.4356978266,41587281.88057233,7.749759473598526e-20,3.766581275444176e-39,1.8234378078587495e-58,8.84788860517499e-78,4.3284578767101983e-97,2.165472899510418e-116,1.1420643164168368e-135,6.7558410019683525e-155,2419369.668818307,8411040.0206038
1999.0,0.22247768272654592,365889.241302626,42680111.636818744,7.74994756029149e-20,3.767111666251134e-39,1.826447336654541e-58,8.942543246106001e-78,4.536536095349188e-97,2.546333513888496e-116,1.9221197255545705e-126,1.1634873667868877e-124,2254639.60474055,8627237.292461451
1999.0,0.2224792265685866,369796.54660618474,43782962.38129825,7.745260897559944e-20,3.765011337530092e-39,1.824963081433129e-58,8.918272897744104e-78,4.4882071612348226e-97,2.4533903377092604e-116,1.183319870397997e-132,-4.2383675803285843e-137,2304988.8526569246,8848991.696403164
1999.0,0.22243704435829872,365682.493099106,44932087.86801361,7.74950539173183e-20,3.7664847020514506e-39,1.8235373963115114e-58,8.85223563872877e-78,4.3377250378880725e-97,2.1817277500806356e-116,1.1703097824677776e-135,8.973482395942635e-155,2111500.08273692,9076446.072885357
1999.0,0.22244454013748802,319127.1896011446,46147626.66636321,7.763599877117383e-20,3.7724593931924784e-39,1.8256551475738918e-58,8.85050793953795e-78,4.316870080919918e-97,2.1407092305463356e-116,1.1034912824068146e-135,6.172533460535659e-155,2049520.3429371438,9309746.933933951
1999.0,0.22250019985539038,331768.44102121773,47316941.3342988,7.739911975378226e-20,3.762587713205791e-39,1.8230916378486107e-58,8.884360169648155e-78,4.4186995950141944e-97,2.3268577628824837e-116,1.7664772065845495e-135,1.7009214737064786e-138,2412825.3066269085,9549044.557518078
1999.0,0.22251528621010314,317261.17920024897,48555453.76417531,7.751334918917746e-20,3.767377772921308e-39,1.8245060035249452e-58,8.873067958656713e-78,4.3790756240598783e-97,2.2502695605216367e-116,1.2765751340390073e-135,-2.6531350625824503e-148,2493761.9592445744,9794493.084350139
1999.0,0.22245781293866407,320141.5486341727,49822343.57487834,7.747069273735489e-20,3.765534741114201e-39,1.8236835074857936e-58,8.868318423197537e-78,4.374685226923566e-97,2.2443836942488522e-116,1.2614910563802658e-135,2.3489389674676902e-147,2219199.058668792,10046250.617173404
1999.0,0.2224454276655467,267293.54524833703,51173705.35493529,7.767135294297052e-20,3.774006734058476e-39,1.826463574571185e-58,8.8583417542174e-78,4.3285756195276103e-97,2.1583348371530954e-116,1.1277237087657987e-135,6.452757245273914e-155,2034942.820983389,10304479.322602317
1999.0,0.22248159917061736,287259.2268609532,52465940.16480281,7.73704275818027e-20,3.7614730309470195e-39,1.8233610761943273e-58,8.906772300731404e-78,4.470479252057869e-97,2.4248351530926902e-116,9.317310579795269e-128,-1.020080940969862e-127,2338207.1557271327,10569345.535579873
1999.0,0.22247008373981786,284448.4808814284,53828654.13273745,7.747562605130608e-20,3.7656756702453734e-39,1.823378338500176e-58,8.858083060767655e-78,4.3550017591638e-97,2.2145904518267385e-116,1.221885131119499e-135,-1.0254839626088845e-154,2299917.974346425,10841019.866520619
1999.0,0.2224157253153462,234802.89035236754,55289123.50635607,7.76797772308181e-20,3.774400073352861e-39,1.826816998419047e-58,8.865377159952143e-78,4.342786458045079e-97,2.1829062486072608e-116,1.1663399266513949e-135,7.1691312891561786e-155,1861503.9833607636,11119677.311206978
1999.0,0.2225091008479845,247460.4444146914,56679005.83376862,7.737612833895998e-20,3.7615369516392655e-39,1.8222496415842065e-58,8.868849252976364e-78,4.387194177935087e-97,2.2688642372891037e-116,1.2301113505001223e-135,-5.597402274831254e-141,2525513.4840622214,11405497.363511043
1999.0,0.2224701960259631,245254.6022014814,58155616.5956237,7.748038482168382e-20,3.765945217005608e-39,1.8238443475646433e-58,8.869387287312588e-78,4.3772367015623956e-97,2.251283951994896e-116,1.282173396641651e-135,1.4290157351396434e-149,2311236.4307220927,11698664.13101308
1999.0,0.22244436609446946,175453.1649088319,59741968.45525434,7.778858437219505e-20,3.779077758188109e-39,1.828812222588266e-58,8.875408730665229e-78,4.351005404121801e-97,2.1931313981858666e-116,1.1798787623780128e-135,7.313626034967472e-155,1985266.1952745104,11999366.453592496
1999.0,0.22244104684144353,197817.54835433708,61258654.354925856,7.734672125355709e-20,3.760787584773717e-39,1.8252634044456478e-58,8.982128434434105e-78,4.6473795559542974e-97,1.5351847791950425e-116,3.6391040028870507e-118,-2.0487962042085951e-116,2062955.551269307,12307798.025066659
1999.0,0.22242501404751172,159650.99333535522,62885848.405685,7.765673263180952e-20,3.7737329934483024e-39,1.82837867636072e-58,8.925635491242435e-78,4.476945124282676e-97,2.4247140551959844e-116,-1.8191793518020888e-132,3.321432557434407e-137,1882204.7691978447,12624157.517956499
1999.0,0.2224869515831099,172409.04680934214,64474642.25227032,7.736808880623202e-20,3.7617680982912576e-39,1.8258969486496843e-58,8.99008256545269e-78,4.66124545493076e-97,2.8254423612742183e-116,-2.0734710690053518e-119,-9.652076068424787e-118,2404806.455198995,12948648.711459048
1999.0,0.222405029972272,136418.73847335076,66201242.59469966,7.768519240365796e-20,3.775043455454171e-39,1.8295078770228488e-58,8.948433775830477e-78,4.526021210095441e-97,2.52153123749837e-116,-4.980321461588074e-131,-3.936276971915393e-137,1743544.5094119546,13281480.622709371
1999.0,0.22246327535087246,148215.95268575437,67875847.59120543,7.736588623278948e-20,3.761400202905877e-39,1.824303142427596e-58,8.944095842777123e-78,4.563841228626796e-97,2.615903377751482e-116,-1.2357529391390419e-130,-2.7193805845473693e-133,2256866.5795455747,13622867.641416468
1999.0,0.22247035298008014,74001.73441777211,69705000.58412749,7.801528925441256e-20,3.7893331712377986e-39,1.836120980429294e-58,8.995997177135666e-78,4.589942958875337e-97,2.642297230254155e-116,-8.665748435269663e-130,4.282122620203265e-134,2153650.531608757,13973029.667959848
1999.0,0.2224810207597009,76977.54908041858,71492071.86033209,7.7420267675443e-20,3.769045560791703e-39,1.8634719529508884e-58,1.0352254208415688e-77,-2.2232863786796926e-82,-7.450396463763528e-83,-1.138396130536585e-80,-3.122415726772295e-78,2297796.644223018,14332192.25503574
1999.0,0.22248390196512632,75066.49881920744,73333074.31674685,7.747347836584666e-20,3.7748748775658126e-39,1.8896751078854597e-58,-1.2043561350763905e-77,-1.1709305339769491e-78,6.420573954577418e-78,1.2250195617021214e-76,-5.3254462008090486e-76,2369823.7287895856,14700586.752944171
1999.0,0.22251340837291006,65767.12453789458,75220517.67936505,7.754508950444306e-20,3.7730427151761853e-39,1.8552590511682017e-58,9.96190387722991e-78,-7.722935876635761e-93,-4.769113065150473e-95,-2.6544675405824242e-95,4.331514281080736e-93,2649187.2285518125,15078450.458610542
1999.0,0.22236810562996887,29303.057425883173,77246842.86830378,7.809552513803801e-20,3.8003716940089e-39,1.8906928131313648e-58,1.0855807543679663e-77,1.5889049534622296e-88,6.940409687322393e-87,-8.249930761213999e-85,-1.4243231188159358e-82,1349697.9114471518,15466026.768437449
1999.0,0.22238308245126803,1323.858231095224,79258981.37651835,7.964553154226189e-20,3.8983453201687133e-39,3.422675589963309e-58,5.981439992215779e-70,-6.771227480071425e-73,1.6405581568829939e-74,1.655935747157591e-74,6.675445786742919e-74,1438036.0170358745,15863565.335085928
1999.0,0.2259056151447577,7.292229008868735e-12,80030090.92407438,1.7189671706426314e-18,-3.2110745679253254e-27,-4.35671218467134e-32,-2.3064155627933208e-38,3.3015955348334145e-43,-2.6665585685005613e-49,1.0592559056945617e-48,-4.680431398657635e-49,33163005.433825273,16271322.228285763
1999.0,0.23179944522825915,5.5957495315424976e-21,80000000.20777352,-6.040356829019647e-13,-9.015806372031695e-20,-1.0100130395135356e-20,5.522914204045744e-23,2.281345927858005e-24,-1.0836342695077153e-24,-5.729464998186326e-24,-1.125071719595364e-24,86195007.27819562,16689560.099780265
1999.0,0.23775761600691292,1.1197591559154743e-21,80000000.00005609,5.090444477209797e-09,-1.653014874609782e-14,1.008057641240194e-18,3.1878699730405554e-20,1.2394374468321698e-21,-4.7944601035058933e-23,-4.3755767905173134e-24,5.071420204034501e-24,139818544.06231254,17118548.352509737
1999.0,0.2438689349185742,-3.5429404366659196e-16,80000000.00000931,2.7278989102494962e-05,3.1617934742677375e-18,2.5884729558277286e-19,-1.0675652836615341e-19,3.279544309414261e-20,1.1196288047673844e-19,9.580286033038834e-21,1.3331185431380723e-20,194820414.2671733,17558563.314144704
1999.0,0.25013733747011574,-3.656850691316797e-24,79999999.99800196,0.5880770363491943,1.5913455198495812e-10,7.536763341430882e-14,2.1790016774491216e-17,-4.995376341730704e-17,3.925465015584383e-18,-7.884724306057183e-19,-1.4483219922190098e-19,251236037.2328433,18009888.415078547
1999.0,0.2565291371976713,3.1085613830521803e-48,79997687.43384615,15838.402120048084,1.5990743950123232e-18,-5.529048527689761e-32,1.8158301023426738e-31,4.339967668540298e-32,-2.2970503892066043e-33,-5.458866280320649e-34,6.471598590252045e-36,308763650.4754116,18472814.37099636
1999.0,0.25031605612844793,-3.875063199637859e-20,79953288.62797254,4671128.018787847,1.659686706167148e-16,-1.6507778981739097e-28,-6.665646000702963e-35,-2.049538008172761e-34,-1.4884346169238063e-34,8.591395142865687e-34,4.3873037681239794e-33,252844505.0979242,18947639.370135467
1999.0,0.2503160556718621,1.9205913140917878e-26,79928691.23804453,7130875.047038841,1.8281671754214233e-15,-1.401137961760429e-20,1.1598781964511075e-21,-4.3159144665204437e-23,2.0113607178481056e-24,-6.781699265010556e-26,5.487404814302853e-28,252844501.04294357,19434669.26536022
1999.0,0.25031605561279385,-1.441800678381732e-24,79903461.51654874,9653847.320503503,-2.5554374241847754e-17,1.4329781948102464e-21,-1.6126462542753033e-23,-6.5001333089474065e-24,1.7206168107885175e-24,-2.8887133512567535e-25,1.575859484266305e-25,252844500.47035587,19934217.771173295
1999.0,0.2503160555348142,5.85389359719547e-32,79877583.33208886,12241670.004675893,2.3951246320184154e-17,-2.5792812120433485e-22,1.6941476889101372e-25,-7.752346889075401e-26,3.3995268184279766e-26,-7.347947380563574e-27,-1.1145111666088202e-28,252844499.80477768,20446606.665791176
1999.0,0.2503160555091365,9.87694425736399e-36,79851039.94821537,14896010.061263895,1.1964352457719164e-18,-7.592118311111961e-27,-1.0807738034877946e-34,-1.4483862590453253e-38,1.7678965091236495e-41,1.49840773644261e-42,4.3723515505411385e-43,252844499.5647399,20972165.998413775
1999.0,0.2503160555028874,9.08935085983051e-17,79823814.2369317,17618577.298448,-1.1241781838533119e-17,1.4914445118020065e-23,-5.095157748836792e-27,2.741616188990673e-31,-6.370242216161998e-35,4.295056161906102e-33,9.719744301918685e-33,252844499.343208,21511234.30182167
1999.0,0.2503160557156133,-1.684905227001173e-24,79795888.73574385,20411125.253056668,-4.2126751155199493e-20,-4.565012177586219e-25,2.7088721364055036e-29,-1.5218055901754988e-34,5.037655596622494e-37,3.381574626617628e-39,-2.5874072624960334e-40,252844501.58473596,22064158.81043799
1999.0,0.2503160555939577,-1.2346898181965323e-28,79767245.44104226,23275452.97173636,-3.1582217226354907e-19,7.852384276719457e-28,-2.2691446934257583e-33,-1.430231633867563e-37,-3.254313746946096e-41,-1.0763080196166914e-42,-4.190296280443314e-43,252844500.17994615,22631295.683995295
1999.0,0.25031605558209424,2.3120388251068425e-28,79737865.90253495,26213405.28284262,-2.723007718486777e-20,-2.6122276663432812e-27,3.5611187770318066e-31,-2.1899598378291354e-34,4.076794077202524e-39,-7.542790854227403e-42,4.1137740538865996e-44,252844499.98451763,23213010.236951657
1999.0,0.25031605546394176,-5.5470639559920935e-24,79707731.46239613,29226874.432177383,-4.019902072970161e-21,2.1966996927019784e-28,2.168095217291485e-34,-2.1672584416483874e-37,8.353429625405936e-41,-1.439628529089929e-43,2.737858173426967e-45,252844499.36110947,23809677.173803583
1999.0,0.2503160556888084,7.187228457358795e-25,79676822.00223833,32317802.09104697,2.796991699406889e-22,1.8840898127899301e-28,-2.063053587738797e-34,-4.7575590873197625e-39,-6.971229479953368e-44,-1.5233961682141018e-45,2.735080336302644e-47,252844501.47380888,24421680.830447532
1999.0,0.25031605585571765,-1.791850083538444e-27,79645118.13233525,35488178.84607302,2.2275298559845657e-21,4.274152184274277e-31,3.0682654515355943e-35,-9.47220563981135e-41,-8.620622861355369e-44,3.778472348629476e-45,-6.03520254874318e-46,252844503.2579209,25049415.421745025
1999.0,0.25031605568991233,-8.366123113738455e-36,79612599.39424051,38740047.04193653,-1.3096703352010689e-21,2.951559808343517e-38,1.3122846577512949e-45,2.07794790891449e-49,-1.1577539357596702e-51,-2.0050535503488475e-51,9.256626679581094e-53,252844501.027076,25693285.29545202
1999.0,0.25031605612307944,-3.216018370494038e-31,79579244.75719889,42075500.94860517,-3.755305801676297e-22,1.932210617017335e-31,-1.44503958643987e-36,5.769969675151859e-42,-2.859303226695595e-45,-8.818468997335912e-47,-6.970729851254814e-47,252844506.4391401,26353705.192673933
1999.0,0.2503160556689448,-1.912010325737184e-35,79545033.57727294,45496688.89029168,7.019112654190732e-22,-1.2800531785969771e-31,-6.570598194029837e-43,4.976630359210361e-44,-1.5722582907978742e-47,-5.019905653819785e-52,2.2261525151485914e-54,252844502.68800876,27031100.515017
1999.0,0.25031605624557535,2.1090997706499487e-24,79509942.44326213,49005815.10609359,1.8550358031890577e-22,1.3685619757025983e-37,-2.2867517364305515e-45,-5.551573835239924e-49,8.962581718415981e-51,-2.204029627165933e-53,-5.525568257680304e-56,252844511.09170797,27725907.59860481
1999.0,0.2503160568515999,5.026742900657701e-39,79473947.47875644,52605141.91466286,1.9955663293470872e-22,-1.7744727153805072e-38,-1.2828702362743536e-50,1.3503374636923984e-52,8.168550322788731e-54,-7.061053204560672e-54,-1.2576946487144768e-54,252844514.5570051,28438573.9951399
1999.0,0.2503160550909424,-1.5588538975191533e-20,79437030.3506404,56296983.712908044,3.6019169137336232e-22,6.467766018130467e-36,5.933686172679068e-41,-2.5989780135879367e-45,1.4721831866323724e-49,-7.928821631464095e-53,1.6109888992058551e-56,252844493.43478605,29169558.76018793
1999.0,0.25031605543427715,3.0017531775783704e-21,79399164.3906919,60083719.24270527,2.6777570904804844e-22,-1.1576372198791639e-41,1.1373179587994404e-46,3.0014538439184374e-50,8.11827672970811e-54,-4.558544618924658e-54,-7.161030595055464e-53,252844502.77429476,29919332.748873796
1999.0,0.25031605695137976,1.2863909668463025e-18,79360321.30534996,63967792.54990911,3.0657308319995936e-22,-1.6463276994912674e-36,-2.278245904650764e-47,9.411506091023797e-51,-3.0288993409276827e-52,5.777536117657913e-52,-1.519632535598908e-52,252844518.5155798,30688378.919176456
1999.0,0.25031605534343365,-9.96135999404002e-24,79320481.93313085,67951701.56219395,3.486653506754514e-22,-2.6514125127728153e-37,-3.5759505500200315e-43,2.108667173113408e-49,2.2518765302342615e-53,-4.659658621756562e-56,-3.41648852938725e-55,252844492.99453616,31477192.64302121
1999.0,0.2503160531839342,-3.1161871210557404e-17,79279619.99437302,72038011.66791795,3.2701819169730334e-22,-1.5142965010498423e-42,1.337556742168596e-50,-4.4936132694550603e-54,-5.871746012027472e-59,1.2703031762562333e-64,-1.2765890402292229e-64,252844461.61364144,32286282.025367334
1999.0,0.250316054973962,1.58106019231223e-22,79237709.19915563,76229352.02043709,3.152916032854817e-22,-2.1259596574545735e-38,8.162298240111432e-46,2.577640717247846e-53,-8.19902141834413e-56,-2.5265267918942028e-57,8.557062224674268e-59,252844498.44741723,33116168.231497884
1999.0,0.25031605738535717,4.7740517547695536e-32,79194716.1695713,80528431.66343896,3.2625966469206957e-22,-3.9174096394457925e-38,-1.2179860523818303e-48,4.925550040184923e-58,2.1658520770674576e-64,-7.294106693366192e-64,9.764015626337961e-65,252844532.01500556,33967385.82272209
1999.0,0.2503160577559519,7.621020032223843e-23,79150615.62326851,84938018.90198818,3.2715145622048205e-22,8.18415585752652e-41,-2.8089399005914484e-49,-1.4409521404503128e-55,6.31433435839513e-58,4.9939060316252815e-57,5.663082424548898e-57,252844524.45692506,34840483.1007067
1999.0,0.250316053130764,1.852442956888075e-48,79105387.27017315,89460947.2006874,3.212708870010025e-22,-3.572158837020495e-41,1.7356054451547637e-53,1.3656698986563175e-59,-1.7332367560273132e-65,2.0329111312627886e-67,-7.086712789171715e-71,252844445.8107213,35736022.46065788
1999.0,0.2503160500407356,-1.4138117716563212e-21,79059003.53251077,94100123.69636019,3.2324832890401e-22,-2.87460410575785e-40,4.341205349513173e-49,2.9877215688637727e-58,2.6606812829609376e-65,-1.2806502929152583e-72,8.001267911696074e-70,252844413.47591087,36654580.75358149
1999.0,0.2503160541425921,-3.5532348857133382e-37,79011424.9592947,98858543.10498391,3.2134954575282203e-22,-1.830971001964794e-41,5.380550233780981e-51,-2.028835300286071e-59,5.241696684333704e-63,-2.149883207343911e-67,1.4049217140737644e-67,252844505.62486765,37596749.657854676
1999.0,0.2503160645831445,-6.502391546075349e-40,78962611.81523545,103739280.97676912,3.187065755593925e-22,3.5795011123191256e-43,7.025001728144536e-57,-3.7967456630383554e-63,4.185497052532243e-67,1.3729819715707024e-71,4.2945258859688585e-74,252844687.74345267,38563136.06034854
1999.0,0.25031606832949915,-1.026091081057049e-54,78912529.70161447,108745494.4139023,3.171244161002023e-22,2.1877380436322515e-42,-8.220291190677712e-53,-3.8467665950817416e-63,-7.1672549698070244e-65,9.28609195998796e-68,-1.5339554701276105e-70,252844703.0304675,39554362.4473471
