Sr,Population,value
60086758.91719681,Defense Specialist,7895.295931263884
60853320.99294114,Defense Specialist,7895.2838031818455
61629662.55132942,Defense Specialist,7895.292874341277
62415908.354965895,Defense Specialist,7895.283553320294
63212184.758124486,Defense Specialist,7895.2824704100085
64018619.72705483,Defense Specialist,7895.292961168113
64835342.860547274,Defense Specialist,7895.2911216777175
65662485.41075969,Defense Specialist,7895.287609135598
66500180.304311186,Defense Specialist,7895.297076166566
67348562.16364372,Defense Specialist,7895.282992224435
68207767.32865678,Defense Specialist,7895.294721112548
69077933.87861823,Defense Specialist,7895.284057852139
69959201.65435374,Defense Specialist,7895.285158456303
70851712.28072105,Defense Specialist,7895.293768677547
71755609.18936922,Defense Specialist,7895.296151218946
72671037.64178905,Defense Specialist,7895.295236550538
73598144.75265771,Defense Specialist,7895.286643914049
74537079.51348026,Defense Specialist,7895.297055694583
75487992.81653431,Defense Specialist,7895.295730226978
76451037.4791188,Defense Specialist,7895.29417505447
77426368.26811278,Defense Specialist,7895.293964955511
78414141.92484689,Defense Specialist,7895.281289683364
79414517.1902934,Defense Specialist,7895.285324135143
80427654.83057629,Defense Specialist,7895.2822430540955
81453717.66280738,Defense Specialist,7895.296783866054
82492870.58125217,Defense Specialist,7895.291927286963
83545280.58382872,Defense Specialist,7895.281718491448
84611116.79894604,Defense Specialist,7895.292446900036
85690550.51268348,Defense Specialist,7895.293686741324
86783755.19631748,Defense Specialist,7895.28734790961
87890906.53419964,Defense Specialist,7895.2951072078395
89012182.45198947,Defense Specialist,7895.29730302053
90147763.14524917,Defense Specialist,7895.287030971927
91297831.1084014,Defense Specialist,7895.290194016422
92462571.16405733,Defense Specialist,7895.289563782393
93642170.49271895,Defense Specialist,7895.291282538927
94836818.66285928,Defense Specialist,7895.294035128582
96046707.66138823,Defense Specialist,7895.2965126664185
97272031.92450537,Defense Specialist,7895.283733835723
98512988.368947,Defense Specialist,7895.297311979425
99769776.42363212,Defense Specialist,7895.289821607268
101042598.06171095,Defense Specialist,7895.288135036092
102331657.83302449,Defense Specialist,7895.287591637318
103637162.89697592,Defense Specialist,7895.282189884097
104959323.05582266,Defense Specialist,7895.296000202927
106298350.78839317,Defense Specialist,7895.283285205857
107654461.28423136,Defense Specialist,7895.289055477244
109027872.47818367,Defense Specialist,7895.294235438526
110418805.0854158,Defense Specialist,7895.282594748704
111827482.63689002,Defense Specialist,7895.2830594891575
113254131.51528126,Defense Specialist,7895.286410307208
114698980.991363,Defense Specialist,7895.2916689801405
116162263.26085019,Defense Specialist,7895.291559083395
117644213.48171486,Defense Specialist,7895.28060825703
119145069.81197748,Defense Specialist,7895.285023028819
120665073.4479802,Defense Specialist,7895.285095548984
122204468.66314912,Defense Specialist,7895.292642782968
123763502.84724788,Defense Specialist,7895.297392237055
125342426.54614021,Defense Specialist,7895.2798380386075
126941493.50204645,Defense Specialist,7895.285228306351
128560960.69432965,Defense Specialist,7895.294752867357
130201088.38078587,Defense Specialist,7895.296873451003
131862140.13947485,Defense Specialist,7895.29359090748
133544382.9110759,Defense Specialist,7895.298294462485
135248087.0417874,Defense Specialist,7895.2945704656595
136973526.3267735,Defense Specialist,7895.282130778231
138720978.05416182,Defense Specialist,7895.297680934754
140490723.04961148,Defense Specialist,7895.290356275716
142283045.7214349,Defense Specialist,7895.285855754133
144098234.10631302,Defense Specialist,7895.293102335001
145936579.91557577,Defense Specialist,7895.281690605057
147798378.58208826,Defense Specialist,7895.2931491184645
149683929.30772555,Defense Specialist,7895.287921281167
151593535.1114568,Defense Specialist,7895.282709339822
153527502.8780421,Defense Specialist,7895.280954696699
155486143.40735072,Defense Specialist,7895.295133586005
157469771.464309,Defense Specialist,7895.294884633379
159478705.82948175,Defense Specialist,7895.285556685067
161513269.35030928,Defense Specialist,7895.295836338151
163573788.99298105,Defense Specialist,7895.284346532776
165660595.89499152,Defense Specialist,7895.29689874995
167774025.41834602,Defense Specialist,7895.28269930018
169914417.2034626,Defense Specialist,7895.291507381244
172082115.223751,Defense Specialist,7895.295278726196
174277467.84089175,Defense Specialist,7895.296903082983
176500827.86082065,Defense Specialist,7895.290301958859
178752552.59042317,Defense Specialist,7895.283421272432
181033003.89496374,Defense Specialist,7895.281977953459
183342548.2562285,Defense Specialist,7895.281133562975
185681556.8314331,Defense Specialist,7895.28459686675
188050405.51285833,Defense Specialist,7895.293263539585
190449474.98826686,Defense Specialist,7895.2847453896175
192879150.80207777,Defense Specialist,7895.281692717862
195339823.41732687,Defense Specialist,7895.285357372534
197831888.27841622,Defense Specialist,7895.282012991075
200355745.8746644,Defense Specialist,7895.293460299446
202911801.80466822,Defense Specialist,7895.28272616316
205500466.8414808,Defense Specialist,7895.288067892975
208122156.99863413,Defense Specialist,7895.28836514307
210777293.59698248,Defense Specialist,7895.282674500595
213466303.33242455,Defense Specialist,7895.295455548207
216189618.34446314,Defense Specialist,7895.290688901353
218947676.28566208,Defense Specialist,7895.297605651232
221740920.39197505,Defense Specialist,7895.321137365528
224569799.55397716,Defense Specialist,7895.29681777046
227434768.38900524,Defense Specialist,7895.275502393884
230336287.31421265,Defense Specialist,7895.291934026381
233274822.6205715,Defense Specialist,7895.296505027982
236250846.54779404,Defense Specialist,7895.294316899877
239264837.3602396,Defense Specialist,7895.282636295725
242317279.42376006,Defense Specialist,7895.287893112016
245408663.28355092,Defense Specialist,7895.322251209235
248539485.74297985,Defense Specialist,7895.312731630993
251710249.94342685,Defense Specialist,7895.289493330653
254921465.4451431,Defense Specialist,7895.291193069603
258173648.30913502,Defense Specialist,7895.283971860109
261467321.18010974,Defense Specialist,7895.2852154738375
264803013.37045145,Defense Specialist,7895.292636363014
268181260.94530183,Defense Specialist,7895.288513709165
271602606.80869293,Defense Specialist,7895.284641834843
275067600.7908068,Defense Specialist,7895.323824764481
278576799.73633075,Defense Specialist,7895.282601326952
282130767.59394705,Defense Specialist,7895.3244777862365
285730075.5069626,Defense Specialist,7895.293738681975
289375301.90509474,Defense Specialist,7895.28628853372
293067032.59742975,Defense Specialist,7895.266374204474
296805860.8665596,Defense Specialist,7895.293660750574
300592387.56393945,Defense Specialist,7895.30757874685
304427221.20642936,Defense Specialist,7895.255731778173
308310978.0741064,Defense Specialist,7895.32446120719
312244282.3092858,Defense Specialist,7895.262425709428
316227766.01683795,Defense Specialist,7895.292580509066
1000.0,Phage,4.684757241484126e-17
1012.7575873546546,Phage,2.2579103228876576e-16
1025.677930744422,Phage,2.4786037779331833e-13
1038.763106543635,Phage,-1.0981937625061093e-15
1052.0152176161591,Phage,1.0349466392926426e-14
1065.4363936533232,Phage,8.372736813384216e-15
1079.0287915161837,Phage,4.164787975074396e-15
1092.79459558214,Phage,-9.36565313688788e-13
1106.7360180959733,Phage,-4.2994568110417295e-16
1120.8552995253765,Phage,-4.068612763866087e-15
1135.154708920999,Phage,3.642425777023726e-12
1149.6365442811061,Phage,1.128695681204345e-14
1164.3031329208768,Phage,-2.6162419715680676e-13
1179.1568318464128,Phage,-2.5557014337860715e-12
1194.2000281335324,Phage,6.273800959848782e-15
1209.435139311377,Phage,9.358905462743493e-13
1224.8646137509306,Phage,-4.260419581385973e-12
1240.4909310584846,Phage,-2.791943071692796e-13
1256.3166024741201,Phage,-1.6087612733555405e-14
1272.3441712752879,Phage,-5.0538613422769635e-09
1288.576213185518,Phage,2.7066465892672962e-11
1305.0153367883622,Phage,2.2427830645069486e-13
1321.6641839466051,Phage,3.4284201726016162e-12
1338.5254302268222,Phage,-7.736634166593934e-15
1355.601785329369,Phage,6.775683519983372e-13
1372.895993523834,Phage,-1.5767153937584863e-11
1390.4108340900696,Phage,6.097716011197643e-11
1408.1491217648334,Phage,8.451107178438023e-13
1426.1137071941284,Phage,-5.049567380671691e-11
1444.3074773913293,Phage,-9.073018660446076e-13
1462.73335620113,Phage,4.2814856682151214e-11
1481.3943047694345,Phage,-8.881735460921742e-15
1500.2933220192183,Phage,3.1647176026667915e-11
1519.4334451324833,Phage,-9.383466241410041e-12
1538.8177500383463,Phage,1.1950342373278198e-10
1558.4493519073535,Phage,-5.386291710814275e-10
1578.331405652118,Phage,1.8371556352727396e-12
1598.4671064343197,Phage,2.283943269292507e-12
1618.8596901781975,Phage,-2.624723662365192e-10
1639.5124340905766,Phage,1.8132085883258294e-08
1660.4286571875296,Phage,3.303344628309003e-11
1681.611720827773,Phage,1.3930081085228515e-11
1703.0650292528444,Phage,1.8726186884824113e-09
1724.7920301341949,Phage,4.9932058445089604e-11
1746.7962151272457,Phage,-6.747591995587579e-10
1769.0811204325116,Phage,1.7765257253066512e-10
1791.6503273639014,Phage,2.7450233788345793e-10
1814.5074629242417,Phage,8.727379326884015e-10
1837.6562003881704,Phage,2.2357796200903895e-06
1861.1002598924472,Phage,0.014731699738314813
1884.8434090337953,Phage,102.78453862516935
1908.889463474391,Phage,5627.545498017328
1933.2422875550453,Phage,9574.42499298911
1957.905794916241,Phage,13570.968478793682
1982.8839491270714,Phage,17618.498362528415
2008.1807643222025,Phage,21717.664910007687
2033.8003058469822,Phage,25869.126908815968
2059.7466909107484,Phage,30073.551502692353
2086.024089248505,Phage,34331.614484061916
2112.6367237910063,Phage,38644.000043257656
2139.5888713434215,Phage,43011.40124672538
2166.8848632726344,Phage,47434.51995706613
2194.5290862033135,Phage,51914.066983190925
2222.525982722885,Phage,56450.762289435705
2250.880052095462,Phage,61045.33474627977
2279.5958509849193,Phage,65698.52293351179
2308.6779941871696,Phage,70411.07457052809
2338.1311553717815,Phage,75183.74699929645
2367.9600678330785,Phage,80017.30721344416
2398.169525250793,Phage,84912.53199424509
2428.7643824604506,Phage,89870.20803280486
2459.7495562335657,Phage,94891.13205651358
2491.1300260677885,Phage,99976.11095342682
2522.910834987154,Phage,105125.96192009657
2555.097090352507,Phage,110341.5125569034
2587.693964682303,Phage,115623.60103562994
2620.7066964838523,Phage,120973.07622082191
2654.1405910951735,Phage,126390.79780230392
2688.0010215376074,Phage,131877.63644023368
2722.293429379274,Phage,137434.47390126326
2757.0233256095826,Phage,143062.2032020949
2792.19629152487,Phage,148761.72875063604
2827.817979625341,Phage,154533.96649546918
2863.894114523477,Phage,160379.84406249423
2900.4304938639916,Phage,166300.3009293816
2937.4329892555656,Phage,172296.28854048334
2974.9075472144405,Phage,178368.770486665
3012.86019012005,Phage,184518.72265119923
3051.297017182871,Phage,190747.13336898218
3090.2242054245785,Phage,197055.00357896317
3129.6480106707504,Phage,203443.34697723752
3169.574768556207,Phage,209912.28809949374
3210.0108955431715,Phage,212718.0565903332
3250.96288995246,Phage,212303.56026956535
3292.4373330077688,Phage,212303.64173076098
3334.4408898933416,Phage,212303.72789489193
3376.9803108250912,Phage,212303.81885993876
3420.062432135391,Phage,212303.91501237225
3463.6941773717344,Phage,212304.0167749951
3507.882558409363,Phage,212304.12467365415
3552.6346765781395,Phage,212304.2392623135
3597.9577238037637,Phage,212304.36117267623
3643.8589837635445,Phage,212304.49111902344
3690.3458330569547,Phage,212304.6299114658
3737.425742391064,Phage,212304.77847273485
3785.106277781153,Phage,212304.93785852552
3833.3951017666013,Phage,212305.10928232328
3882.299974642294,Phage,212305.2941460236
3931.82875570577,Phage,212305.49407785793
3981.9894045202295,Phage,212305.7109805077
4032.7899821937053,Phage,212305.9470904059
4084.2386526745217,Phage,212306.20505546845
4136.343684063274,Phage,212306.4880335891
4189.113449941588,Phage,212306.7998217748
4242.556430717777,Phage,212307.145026539
4296.6812149897105,Phage,212307.52929170206
4351.49650092505,Phage,212307.95960774808
4407.011097659075,Phage,212308.44473904523
4463.233926710397,Phage,212308.99582462886
4520.174023414664,Phage,212309.62724082297
4577.840538376617,Phage,212310.3578694984
4636.242738940639,Phage,212311.2130131354
4695.390010680058,Phage,212312.22737746726
4755.291858905486,Phage,212313.44988707494
4815.957910192351,Phage,212314.95179806263
4877.397913927969,Phage,212316.84108065546
4939.621743878321,Phage,212319.28956087396
5002.6393997748,Phage,212322.58831754842
5066.461008921268,Phage,212327.27285497446
5131.096827821533,Phage,212334.44782370166
5196.557243827658,Phage,212346.8166765945
5262.852776809257,Phage,212373.21332562226
5329.994080844088,Phage,212468.6784162784
5397.991945930254,Phage,219862.40693111715
5466.857299720181,Phage,230926.55276696035
5536.601209276792,Phage,238680.13613979548
5607.234882852033,Phage,245353.96565319487
5678.76967168809,Phage,251458.7946256326
5751.217071841614,Phage,257211.05001817836
5824.588726031214,Phage,262726.20627233124
5898.896425508493,Phage,268074.3998439384
5974.152111952983,Phage,273301.99285298126
6050.367879391224,Phage,278441.5346597843
6127.555976140354,Phage,283516.938327527
6205.7288067765,Phage,288546.4099855528
6284.898934128248,Phage,293544.2178181171
6365.079081295571,Phage,298521.8165284512
6446.282133694491,Phage,303488.59245341347
6528.521141127847,Phage,308452.3746046691
6611.809319882495,Phage,313419.7954877465
6696.160054853222,Phage,318396.5522534023
6781.58690169376,Phage,323387.59981020674
6868.103588995307,Phage,328397.2963270775
6955.724020492732,Phage,333429.51469113096
7044.462277299037,Phage,338487.7291506904
7134.332620168256,Phage,343575.0835602102
7225.349491787214,Phage,348694.44577481895
7317.527519096606,Phage,353848.4514736617
7410.881515641569,Phage,359039.5398136773
7505.426483952362,Phage,364269.98269783513
7601.17761795533,Phage,369541.9090002439
7698.150305414641,Phage,374857.32477028726
7796.360130405237,Phage,380218.13020255935
7895.822875817228,Phage,385626.1339842894
7996.554525892347,Phage,391083.06549932103
8098.571268792684,Phage,396590.58527524373
8201.889499202203,Phage,402150.29395674256
8306.525820961508,Phage,407763.74008226115
8412.49704973612,Phage,413432.4268277657
8519.8202157189,Phage,419157.8178983882
8628.512566366895,Phage,424941.34269299253
8738.591569173057,Phage,430784.401680855
8850.074914473438,Phage,436688.35347269883
8962.98051829007,Phage,442654.5906871492
9077.326525210223,Phage,448684.4068261965
9193.131311302326,Phage,454779.1312706832
9310.413487069076,Phage,460940.0669967504
9429.191900438324,Phage,467168.49912554194
9549.485639791967,Phage,473465.72067723144
9671.314037033631,Phage,479833.0142393252
9794.696670695395,Phage,486271.62863655767
9919.653369084137,Phage,492782.8382595442
10046.204213468132,Phage,499367.90578742867
10174.36954130415,Phage,506028.0925475155
10304.169949505875,Phage,512764.659721137
10435.626297753925,Phage,519578.8694573585
10568.75971184805,Phage,526471.9859046608
10703.591587102306,Phage,533445.2761695059
10840.14359178331,Phage,540500.011209567
10978.437670592484,Phage,547637.4666685335
11118.4960481927,Phage,554858.9236585635
11260.3412327799,Phage,562165.6694957663
11403.996019700331,Phage,569558.9983935014
11549.483495113791,Phage,577040.2121177339
11696.827039703847,Phage,584610.6206082558
11846.05033243518,Phage,592271.542569131
11997.177354358855,Phage,600024.3060314042
12150.232392466372,Phage,607870.2488908079
12305.240043592616,Phage,615810.7194228689
12462.225218368741,Phage,623847.0767776468
12621.213145225462,Phage,631980.6914560656
12782.229374447415,Phage,640212.9457696326
12945.29978227916,Phage,648545.2342851639
13110.450575083778,Phage,656978.9642559923
13277.708293554291,Phage,665515.5560409735
13447.099816978958,Phage,674156.443512524
13618.652367560828,Phage,682903.0744547724
13792.393514792659,Phage,691756.9109528677
13968.351179887397,Phage,700719.4297743248
14146.553640265303,Phage,709792.1227432858
14327.029534098294,Phage,718976.4971084511
14509.8078649123,Phage,728274.0759054077
14694.918006248172,Phage,737686.398313987
14882.38970638237,Phage,747215.0200112902
15072.253093107556,Phage,756861.513520901
15264.538678574369,Phage,766627.4685588263
15459.277364194786,Phage,776514.4923766266
15656.500445608335,Phage,786524.2101021996
15856.239617711371,Phage,796658.2650785998
16058.526979750659,Phage,806918.3192012998
16263.395040481906,Phage,817306.0532542444
16470.876723394143,Phage,827823.1672450185
16681.005372000593,Phage,838471.380739459
16893.814755197352,Phage,849252.4331960015
17109.339072690134,Phage,860168.0843000148
17327.61296049042,Phage,871220.1142984083
17548.671496481522,Phage,882410.3793989946
17772.55020605602,Phage,893740.5367850219
17999.285067824763,Phage,905212.5955945984
18228.91251939887,Phage,916828.3666160002
18461.469463245456,Phage,928589.7379482903
18696.993272618136,Phage,940498.6202778938
18935.521797562953,Phage,952556.9472211358
19177.093371001327,Phage,964766.6756686871
19421.746814890244,Phage,977129.7861320279
19669.521446461233,Phage,989648.2830921278
19920.457084538713,Phage,1002324.1953504534
20174.594055939364,Phage,1015159.5763824863
20431.973201952704,Phage,1028156.5046938501
20692.63588490458,Phage,1041317.0841792051
20956.623994804308,Phage,1054643.444484022
21223.979956076717,Phage,1068137.7413693767
21494.746734379805,Phage,1081802.1570798596
21768.967843509832,Phage,1095638.900714757
22046.687352394074,Phage,1109650.208602575
22327.94989217305,Phage,1123838.3446790453
22612.800663372796,Phage,1138205.6008687024
22901.285443169167,Phage,1152754.2974701764
23193.450592744273,Phage,1167486.7835452436
23489.343064737077,Phage,1182405.4373118004
23789.01041078891,Phage,1197512.6665408134
24092.500789185386,Phage,1212810.908957381
24399.862972595503,Phage,1228302.6326459623
24711.14635590999,Phage,1243990.3364599356
25026.400964179167,Phage,1259876.5504354953
25345.677460652347,Phage,1275963.8362100606
25669.02715491952,Phage,1292254.7874452358
25996.502011157405,Phage,1308752.0302544478
26328.1546564802,Phage,1325458.223635341
26664.0383893971,Phage,1342376.0599070047
27004.2071883777,Phage,1359508.2651521624
27348.715720526674,Phage,1376857.5996643717
27697.61935036891,Phage,1394426.8584003537
28050.974148747213,Phage,1412218.8714375433
28408.836901833012,Phage,1430236.5044369223
28771.26512025234,Phage,1448482.6591112607
29138.317048327885,Phage,1466960.273698824
29510.05167343955,Phage,1485672.3234426745
29886.528735503827,Phage,1504621.8210756162
30267.80873657441,Phage,1523811.8173109025
30653.952950565235,Phage,1543245.4013387917
31045.02343309761,Phage,1562925.7013290355
31441.083031472648,Phage,1582855.884939377
31842.19539477161,Phage,1603039.159830216
32248.424984084453,Phage,1623478.7741854428
32659.837082868937,Phage,1644178.017239581
33076.49780744242,Phage,1665140.2198113666
33498.474117606915,Phage,1686368.7548437833
33925.83382740992,Phage,1707867.037950699
34358.645616042595,Phage,1729638.5279701862
34796.97903887688,Phage,1751686.727524633
35240.90453864351,Phage,1774015.1835877122
35690.493456752294,Phage,1796627.4880583398
36145.81804475754,Phage,1819527.2783417054
36606.951475969065,Phage,1842718.23793748
37073.96785721134,Phage,1866204.097035268
37546.94224073337,Phage,1889988.6331174935
38025.95063626969,Phage,1914075.6715697008
38511.07002325569,Phage,1938469.0862984704
39002.37836319859,Phage,1963172.8003570123
39499.95461220639,Phage,1988190.7865785442
40003.87873367658,Phage,2013527.068217573
40514.23171114647,Phage,2039185.7195991594
41031.09556130814,Phage,2065170.8667763276
41554.5533471888,Phage,2091486.6881956696
42084.68919149921,Phage,2118137.4153712685
42621.588290153246,Phage,2145127.333567108
43165.336925959,Phage,2172460.782487996
43716.02248248502,Phage,2200142.156979182
44273.73345810337,Phage,2228175.9077347466
44838.55948021191,Phage,2256566.542014906
45410.591319637584,Phage,2285318.6243723105
45989.92090522438,Phage,2314436.777387528
46576.64133860644,Phage,2343925.682413747
47170.84690917022,Phage,2373790.0803308785
47772.633109207,Phage,2404034.7723091543
48382.09664925957,Phage,2434664.6205823743
48999.33547366384,Phage,2465684.549230904
49624.44877628914,Phage,2497099.5449745404
50257.537016479226,Phage,2528914.657975416
50898.70193519685,Phage,2561135.0026510456
51548.04657137365,Phage,2593765.758497613
52205.67527846975,Phage,2626812.1709237425
52871.69374124356,Phage,2660279.5520947557
53546.20899273613,Phage,2694173.2817876334
54229.32943147155,Phage,2728498.808256802
54921.16483887789,Phage,2763261.6491109016
55621.82639692926,Phage,2798467.3922006283
56331.42670601352,Phage,2834121.6965178493
57050.07980302781,Phage,2870230.2931061136
57777.90117970507,Phage,2906798.9859827077
58515.00780117376,Phage,2943833.653072373
59261.51812475552,Phage,2981340.24715294
60017.55211900154,Phage,3019324.7968128854
60783.23128297236,Phage,3057793.4074210967
61558.67866576306,Phage,3096752.262108883
62344.01888627864,Phage,3136207.622764556
63139.37815326057,Phage,3176165.8310405323
63944.884285569366,Phage,3216633.3093733005
64760.6667327258,Phage,3257616.56201631
65586.85659571436,Phage,3299122.176086012
66423.58664805138,Phage,3341156.822621144
67270.99135712336,Phage,3383727.2576555433
68129.20690579608,Phage,3426840.323304568
68998.37121430025,Phage,3470502.948865308
69878.62396239558,Phage,3514722.1519307983
70770.10661181889,Phage,3559505.039518447
71672.9624290174,Phage,3604858.809212751
72587.33650817246,Phage,3650790.750322579
73513.37579451718,Phage,3697308.24505318
74451.22910795143,Phage,3744418.7696931036
75401.04716695752,Phage,3792129.8958161823
76362.98261282242,Phage,3840449.2914988906
77337.19003416746,Phage,3889384.7225531186
78323.82599179204,Phage,3938944.0537747024
79323.04904383309,Phage,3989135.2502077557
80335.01977124735,Phage,4039966.3784252233
81359.90080361694,Phage,4091445.607825625
82397.85684528512,Phage,4143581.211946387
83449.05470182517,Phage,4196381.569793834
84513.66330684721,Phage,4249855.167190181
85591.85374914619,Phage,4304010.598137612
86683.79930019774,Phage,4358856.566199798
87789.67544200335,Phage,4414401.8859009715
88909.65989529167,Phage,4470655.484142835
90043.93264807848,Phage,4527626.401639482
91192.67598459298,Phage,4585323.794370687
92356.07451457114,Phage,4643756.935053608
93534.31520292377,Phage,4702935.2146333065
94727.58739978286,Phage,4762868.143792225
95936.08287093147,Phage,4823565.354478923
97159.99582862075,Phage,4885036.601456254
98399.52296278227,Phage,4947291.763869323
99654.8634726365,Phage,5010340.84683339
100926.21909870484,Phage,5074193.983041996
102213.79415523158,Phage,5138861.434395635
103517.79556301763,Phage,5204353.886726035
104838.4328826741,Phage,5270681.246389689
106175.9183482999,Phage,5337854.271220582
107530.46690158901,Phage,5405884.244470379
108902.29622637304,Phage,5474782.182153181
110291.62678360348,Phage,5544558.127160685
111698.68184678226,Phage,5615224.322854407
113123.68753784259,Phage,5686791.782757852
114566.87286348727,Phage,5759272.008436824
116028.46975199282,Phage,5832676.648137065
117508.71309048076,Phage,5907017.49865631
119007.84076266561,Phage,5982306.507240323
120526.09368708414,Phage,6058555.77350304
122063.71585581239,Phage,6135777.55137124
123620.95437367691,Phage,6213984.251054
125198.05949796486,Phage,6293188.441037177
126795.2846786434,Phage,6373402.850103515
128412.88659908975,Phage,6454640.369378304
130051.12521734099,Phage,6536914.054401198
131710.26380787234,Phage,6620237.127224533
133390.56900390587,Phage,6704622.978538277
135092.31084026027,Phage,6790085.169822132
136815.76279674706,Phage,6876637.435525098
138561.20184212027,Phage,6964293.685272776
140328.9084785873,Phage,7053068.006102914
142119.16678688623,Phage,7142974.664729281
143932.26447194064,Phage,7234028.109834669
145768.492909095,Phage,7326242.974392932
147628.1471909391,Phage,7419634.078020638
149511.52617473333,Phage,7514216.429358913
151418.9325304352,Phage,7610005.228485425
153350.67278934078,Phage,7707015.869357245
155307.05739334584,Phage,7805263.94228488
157288.40074483582,Phage,7904765.236437782
159295.0212572123,Phage,8005535.742381901
161327.24140606273,Phage,8107591.654649465
163385.38778098638,Phage,8210949.374341783
165469.79113807643,Phage,8315625.511764884
167580.78645307687,Phage,8421636.889099164
169718.7129752137,Phage,8529000.543102775
171883.91428171456,Phage,8637733.727849646
174076.7383330235,Phage,8747853.917502401
176297.5375287204,Phage,8859378.809120605
178546.66876415352,Phage,8972326.3255049
180824.49348779517,Phage,9086714.61807735
183131.3777593269,Phage,9202562.069798525
185467.69230847014,Phage,9319887.29812189
187833.81259456163,Phage,9438709.157985704
190230.11886689457,Phage,9559046.744843287
192656.9962258253,Phage,9680919.397731788
195114.83468466165,Phage,9804346.702380104
197604.0292323402,Phage,9929348.494356565
200124.9798969035,Phage,10055944.862256585
202678.09180978674,Phage,10184156.150931152
205263.77527092522,Phage,10314002.964756392
207882.44581469023,Phage,10445506.170944817
210534.52427667083,Phage,10578686.902898973
213220.4368613011,Phage,10713566.56360761
215940.61521035677,Phage,10850166.829085436
218695.49647232075,Phage,10988509.651856495
221485.52337263591,Phage,11128617.26448251
224311.1442848537,Phage,11270512.183135027
227172.81330269028,Phage,11414217.211214755
230070.99031300197,Phage,11559755.443015829
233006.14106969247,Phage,11707150.267437398
235978.73726856004,Phage,11856425.371742206
238989.25662310526,Phage,12007604.745363563
242038.1829412985,Phage,12160712.683760395
245126.006203334,Phage,12315773.792321865
248253.22264037063,Phage,12472812.990321586
251420.33481427966,Phage,12631855.514922306
254627.85169840933,Phage,12792926.925231721
257876.28875937982,Phage,12956053.106410015
261166.16803992176,Phage,13121260.273829749
264498.01824277197,Phage,13288574.977288939
267872.3748156372,Phage,13458023.510533921
271289.780037247,Phage,13629634.889299363
274750.7831044972,Phage,13803434.197566425
278255.94022071257,Phage,13979452.092835443
281805.81468502985,Phage,14157715.251433568
285400.97698292375,Phage,14338251.677359724
289042.00487788714,Phage,14521091.370287526
292729.4835042813,Phage,14706263.668624803
296464.0054613707,Phage,14893797.984947732
300246.1709085549,Phage,15083725.271636104
304076.5876618214,Phage,15276075.18594795
307955.871291423,Phage,15470878.336174676
311884.64522080205,Phage,15668167.804067658
315863.5408267819,Phage,15867973.51950359
319893.19754103007,Phage,16070328.184328673
323974.2629528195,Phage,16275264.318144422
328107.39291309996,Phage,16482814.855408652
332293.25163989683,Phage,16693013.15072831
336532.5118250557,Phage,16905892.98421975
340825.85474234517,Phage,17121488.56693728
345173.9703569455,Phage,17339834.286817074
349577.55743632786,Phage,17560965.004457187
354037.3236625486,Phage,17784918.65295799
358553.9857459817,Phage,18011728.00384486
363128.26954049565,Phage,18241430.970149964
367760.91016010306,Phage,18474064.314551517
372452.6520970979,Phage,18709665.84532484
377204.24934169935,Phage,18948272.156796522
382016.46550322376,Phage,19189922.862637036
386890.07393279753,Phage,19434656.374834012
391825.857847644,Phage,19682512.023492526
396824.6104569486,Phage,19933530.621887315
401887.1350893299,Phage,20187749.5658112
407014.2453219439,Phage,20445212.654121146
412206.7651112274,Phage,20705960.28124544
417465.52892531344,Phage,20970033.657935545
422791.38187813526,Phage,21237477.30122762
428185.1798652407,Phage,21508332.111997105
433647.78970134084,Phage,21782642.31112986
439180.0892596086,Phage,22060451.981886752
444782.96761276305,Phage,22341805.769913483
450457.3251759463,Phage,22626750.131434746
456204.07385142246,Phage,22915327.126491938
462024.1371751313,Phage,23207588.289436847
467918.450465102,Phage,23503575.095470533
473887.9609717651,Phage,23803339.34540386
479933.6280301816,Phage,24106927.804829955
486056.4232142129,Phage,24414389.26219318
492257.33049266017,Phage,24725772.830697946
498537.34638738935,Phage,25041129.44451391
504897.4801334852,Phage,25360508.06246134
511338.75384143315,Phage,25683962.79182179
517862.2026613854,Phage,26011543.130047906
524468.8749495118,Phage,26343302.5490441
531159.8324364776,Phage,26679294.364489622
537936.1503980698,Phage,27019573.137408167
544798.9178279998,Phage,27364191.892115865
551749.2376129117,Phage,27713207.60104709
558788.2267096237,Phage,28066677.53445706
565917.0163246242,Phage,28424653.53821176
573136.7520958723,Phage,28787198.064824075
580448.5942768984,Phage,29154367.736179315
587853.7179232724,Phage,29526219.960442852
595353.313081437,Phage,29902819.291131977
602948.5849799565,Phage,30284219.88530714
610640.7542232036,Phage,30670489.344540797
618431.0569875183,Phage,31061685.32626966
626320.7452198679,Phage,31457871.39247009
634311.0868390441,Phage,31859110.249781515
642403.3659394191,Phage,32265472.383563396
650598.8829973167,Phage,32677015.241222333
658898.9550799957,Phage,33093809.14069776
667304.9160573194,Phage,33515919.23606901
675818.116816111,Phage,33943415.21705787
684439.9254772507,Phage,34376368.039471164
693171.72761554,Phage,34814839.85672193
702014.9264823721,Phage,35258907.03429365
710970.9432312424,Phage,35708639.39800146
720041.2171461376,Phage,36164110.98680111
729227.2058728313,Phage,36625389.7043192
738530.3856531461,Phage,37092554.551088415
747952.2515621829,Phage,37565680.107823305
757494.317748598,Phage,38044839.159122586
