,genus,phyla,num_isolates,bp,NumContigs,mT1,rT1,sT1,rmT1,mT2,rT2,rmT2,mT3,rT3,rmT3,T4,T2G,pr,prm,rmT?,pT2G,T2G_posthoc,rmTotal,bp_std,NumContigs_std,mT1_std,rT1_std,sT1_std,rmT1_std,mT2_std,rT2_std,rmT2_std,mT3_std,rT3_std,rmT3_std,T4_std,T2G_std,pr_std,prm_std,rmT?_std,pT2G_std,T2G_posthoc_std,rmTotal_std
1285,Desulfonatronospira,Proteobacteria,1,4107394.0,5.0,2.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,Methanobacterium,Euryarchaeota,16,2719092.8,13.2,1.375,1.75,1.5625,0.375,2.6875,0.8125,0.25,0.3125,1.0,0.3125,1.5625,0.0625,0.0,0.0,0.0,0.8125,0.75,3.3125,441115.5343749364,20.97345260765891,0.7187952884282609,0.6831300510639732,0.8920949127381756,0.5,0.9464847243000456,0.5439056290693574,0.5773502691896257,0.47871355387816905,0.6324555320336759,0.47871355387816905,0.8139410298049853,0.25,0.0,0.0,0.0,0.9105858919765157,0.7745966692414834,1.352466881911223
1287,Octadecabacter,Proteobacteria,5,4023060.0,4.4,0.2,0.6,0.2,0.2,4.4,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.6,0.6,2.0,1074693.7844416427,3.7815340802378077,0.44721359549995804,0.8944271909999157,0.44721359549995804,0.44721359549995804,2.8809720581775866,0.0,0.0,0.0,0.0,0.0,1.0954451150103324,0.0,0.0,0.0,0.0,0.5477225575051662,0.5477225575051662,1.224744871391589
1288,Alkalibacillus,Firmicutes,1,2908057.0,325.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,Candidatus Thiosymbion,Proteobacteria,1,4332062.0,1891.0,2.0,5.0,2.0,0.0,6.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,Solibacillus,Firmicutes,7,4052977.4285714286,50.714285714285715,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.14285714285714285,1.7142857142857142,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,153140.41405940405,72.72714826829177,0.5345224838248487,0.7867957924694431,0.7867957924694431,0.37796447300922725,0.7559289460184545,0.5345224838248487,0.3779644730092273,0.0,0.0,0.0,0.48795003647426666,0.0,0.0,0.0,0.0,0.0,0.0,0.5345224838248488
1291,Vulcanisaeta,Crenarchaeota,4,2261216.25,41.25,0.0,0.25,0.0,0.0,2.25,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,162121.88998687582,74.62070758174302,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257
1292,Kriegella,Bacteroidetes,1,6057242.0,48.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,Skermania,Actinobacteria,1,4207734.0,44.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,Granulibacter,Proteobacteria,10,2719780.4,1.0,0.3,0.3,0.3,0.0,2.4,0.3,0.2,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17295.36956143657,0.0,0.4830458915396479,0.4830458915396479,0.4830458915396479,0.0,0.6992058987801011,0.48304589153964794,0.42163702135578396,0.31622776601683794,0.42163702135578396,0.31622776601683794,0.42163702135578396,0.0,0.0,0.0,0.0,0.0,0.0,0.5270462766947299
1295,Aminomonas,Synergistetes,1,2630170.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,Nitrosoarchaeum,Thaumarchaeota,2,1731627.0,172.0,1.0,0.5,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,175266.31521202243,241.83051916579925,1.4142135623730951,0.7071067811865476,1.4142135623730951,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
1297,Salibacterium,Firmicutes,2,3565400.5,61.0,0.5,0.5,1.0,0.0,4.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,68819.16747898074,9.899494936611665,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951,0.0,0.0,0.0,0.7071067811865476,0.0,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.0,2.1213203435596424
1298,Couchioplanes,Actinobacteria,2,8394546.5,300.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47724.757982623654,421.4356415871823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,Longilinea,Chloroflexi,1,4438311.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,Anaerotruncus,Firmicutes,13,3872198.846153846,76.15384615384616,2.0,1.9230769230769231,2.8461538461538463,0.3076923076923077,10.692307692307692,2.230769230769231,0.6923076923076923,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,2.076923076923077,1114336.8247892142,114.93610264972314,1.1547005383792515,1.4411533842457842,2.8238907511373337,0.48038446141526137,7.652718638765087,1.535895295576609,1.377474463442389,0.5063696835418333,0.5188745216627708,0.5063696835418333,0.8548504142651104,0.2773500981126146,0.0,0.0,0.0,0.8770580193070292,0.6304251719561152,3.200560848287335
1301,Glaciihabitans,Actinobacteria,1,3728823.0,21.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,Tychonema,Cyanobacteria,1,5081867.0,271.0,2.0,3.0,2.0,0.0,19.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,Defluviitalea,Firmicutes,1,2539811.0,76.0,0.0,1.0,0.0,0.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,Thermogemmatispora,Chloroflexi,3,5712803.333333333,39.666666666666664,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.0,10.666666666666666,5.333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,5.333333333333333,5.0,8.666666666666666,227617.55232480058,62.69237061503843,1.1547005383792517,1.1547005383792515,1.1547005383792517,0.0,1.5275252316519468,1.5275252316519465,1.5275252316519468,0.0,0.5773502691896258,0.0,0.5773502691896257,0.5773502691896258,0.0,0.0,0.0,1.5275252316519465,1.0,1.5275252316519468
1305,Candidatus Bipolaricaulis,Candidatus Bipolaricaulota,1,1324338.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,Nitriliruptor,Actinobacteria,1,5558097.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,Eudoraea,Bacteroidetes,1,3906474.0,19.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,Pontibacillus,Firmicutes,7,3865798.8571428573,93.85714285714286,1.0,1.0,1.0,0.0,4.857142857142857,2.4285714285714284,1.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.4285714285714286,419514.3698668849,56.56685888229542,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,2.115700942049815,1.3972762620115438,1.0,0.0,0.3779644730092273,0.0,0.5345224838248488,0.0,0.0,0.0,0.0,0.37796447300922725,0.0,1.3972762620115438
1309,Aliagarivorans,Proteobacteria,2,4645807.0,61.0,0.5,0.5,0.5,0.0,3.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,328858.39336711477,26.870057685088806,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
1310,Peptoanaerobacter,Firmicutes,6,2513970.1666666665,40.0,1.0,1.3333333333333333,2.3333333333333335,0.0,7.333333333333333,1.8333333333333333,1.3333333333333333,0.8333333333333334,1.1666666666666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,96469.13018663882,31.144823004794873,0.8944271909999159,0.816496580927726,2.250925735484551,0.0,6.623191577077223,2.136976056643281,1.3662601021279464,0.752772652709081,1.1690451944500122,0.5477225575051661,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,1.834847859269718
1311,Gordonia,Actinobacteria,66,5106913.303030303,97.62121212121212,0.6060606060606061,0.6666666666666666,0.5757575757575758,0.13636363636363635,3.3484848484848486,1.6515151515151516,0.48484848484848486,0.21212121212121213,1.393939393939394,0.21212121212121213,0.4393939393939394,0.22727272727272727,0.0,0.0,0.015151515151515152,0.3787878787878788,0.36363636363636365,1.878787878787879,715499.2124582877,109.57340569422507,0.8571650568775745,0.9001424388708767,0.8423521291936701,0.3458040190345097,3.115679573938759,2.1732104874686726,0.6383253147566744,0.5118639096524212,0.6534826906962629,0.5118639096524212,0.8062980529038567,0.48975518359700926,0.0,0.0,0.12309149097933256,0.5755305649880219,0.5720775535473552,1.4833968452393984
1312,Pygmaiobacter,Firmicutes,1,2804249.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Acidiplasma,Euryarchaeota,4,1751032.75,275.0,0.25,0.0,0.0,0.0,3.5,3.25,0.25,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,20053.028721783317,196.49427472575377,0.5,0.0,0.0,0.0,1.0,0.9574271077563381,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5773502691896257
1314,Clostridioides,Firmicutes,1363,4186595.4864269993,394.89214966984594,1.123991195891416,2.157006603081438,1.148936170212766,0.013206162876008804,5.97505502567865,0.38811445341159206,0.2252384446074835,0.008070432868672046,0.20763022743947177,0.008070432868672046,0.20176082171680118,0.0007336757153338225,0.0,0.0,0.0,0.23404255319148937,0.22083639031548055,0.6698459280997799,138948.54020204005,514.8338063150252,0.7117874172687041,0.7646755989409478,0.668554206079119,0.11419863503531753,1.7741726517708218,0.6535161051314128,0.45166667818556605,0.08950518749863719,0.4663733966535748,0.08950518749863719,0.4087118243704606,0.027086448924394553,0.0,0.0,0.0,0.47734306993094044,0.4586645418007755,0.8287379909207522
1315,Subdoligranulum,Firmicutes,8,3951782.875,99.875,1.5,1.25,2.25,0.0,13.375,2.0,0.75,0.5,0.875,0.5,0.5,0.625,0.0,0.0,0.0,0.625,0.5,2.875,378390.5006575076,63.52150929297211,1.1952286093343936,0.8864052604279183,2.187627547301936,0.0,3.8890872965260113,1.7728105208558367,0.8864052604279183,0.7559289460184544,0.8345229603962802,0.7559289460184544,0.5345224838248488,0.5175491695067657,0.0,0.0,0.0,0.5175491695067657,0.5345224838248488,1.5526475085202969
1316,Spiribacter,Proteobacteria,3,2607300.0,30.666666666666668,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1344285.348215549,51.38417395787669,0.5773502691896258,0.5773502691896258,1.0,0.5773502691896258,1.1547005383792517,1.1547005383792517,1.1547005383792517,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.5773502691896257
1317,Methylovirgula,Proteobacteria,2,4147923.0,15.5,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1209434.0243279084,10.606601717798213,0.0,0.0,0.0,0.0,1.4142135623730951,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,Erysipelothrix,Firmicutes,11,1867823.8181818181,5.363636363636363,0.45454545454545453,0.45454545454545453,1.0,0.36363636363636365,1.6363636363636365,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.18181818181818182,2.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,3.090909090909091,223187.04332053786,11.236304795374032,1.0357254813546262,1.0357254813546262,0.8944271909999159,0.9244162777371753,1.2862913567871994,0.6875516509523286,0.5222329678670934,0.40451991747794525,0.40451991747794525,0.40451991747794525,0.9438798074485388,0.0,0.0,0.0,0.0,0.0,0.0,1.7580981459830651
1319,Propionispora,Firmicutes,2,4277553.5,50.5,1.0,2.0,1.0,0.0,6.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,220680.24823372843,10.606601717798213,1.4142135623730951,0.0,1.4142135623730951,0.0,3.5355339059327378,0.0,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
1320,Nitrincola,Proteobacteria,4,3809351.75,70.5,2.0,2.25,2.5,0.0,1.0,0.5,0.25,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,284415.0501015198,32.64455033641399,0.816496580927726,0.9574271077563381,1.0,0.0,0.0,0.5773502691896257,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1321,Ardenticatena,Chloroflexi,2,3564531.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,1.0,4.5,6839.136787636287,209.30360723121808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,1.4142135623730951,1.4142135623730951,2.1213203435596424
1322,Thiopseudomonas,Proteobacteria,1,2841088.0,9.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,Yersinia,Proteobacteria,752,4545509.434840426,291.6436170212766,0.39228723404255317,0.48936170212765956,0.511968085106383,0.03723404255319149,3.288563829787234,1.0359042553191489,0.18882978723404256,0.034574468085106384,0.10904255319148937,0.027925531914893616,0.17819148936170212,0.02526595744680851,0.0,0.0,0.02526595744680851,0.03590425531914894,0.026595744680851064,0.5093085106382979,304771.68976428045,406.84548948717753,0.6741125901738942,0.7943834913404751,0.8952398805462285,0.18946081883997287,1.7930111581444748,0.8337349468065228,0.43968601890825254,0.19684956719174668,0.3244549062701854,0.18029995657402598,0.4842696539845845,0.1570362439124949,0.0,0.0,0.15703624391249496,0.18617527180786858,0.16100584760982378,0.8479118554118535
1324,Marinimicrobium,Proteobacteria,4,3987963.5,20.75,1.25,1.25,1.5,1.25,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,2.0,343830.74879800965,12.996794476587935,1.5,1.5,1.2909944487358056,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.5,0.5,1.8257418583505538
1325,Subtercola,Actinobacteria,7,3832326.714285714,92.42857142857143,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,3.7142857142857144,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,248293.5056941779,48.479745402443214,0.3779644730092273,0.4879500364742666,0.3779644730092273,0.0,1.4960264830861913,0.7867957924694431,0.48795003647426666,0.3779644730092273,0.7559289460184546,0.3779644730092273,0.7867957924694431,0.37796447300922725,0.0,0.0,0.0,0.0,0.0,1.5275252316519468
1326,Nitrosospira,Proteobacteria,28,3304137.4814814813,48.2962962962963,0.6428571428571429,0.9642857142857143,0.6071428571428571,0.14285714285714285,2.2142857142857144,1.1428571428571428,0.6785714285714286,0.17857142857142858,0.39285714285714285,0.17857142857142858,0.6785714285714286,0.17857142857142858,0.0,0.0,0.0,0.75,0.6428571428571429,2.5,152582.74946209713,57.85247472588214,0.8698354767504924,0.8380817098475257,0.7859547491585427,0.3563483225498991,1.8329725474726455,0.931517508007696,0.772373514927102,0.3900210277874798,0.5669467095138409,0.3900210277874798,1.020296668133975,0.3900210277874797,0.0,0.0,0.0,0.7993052538854533,0.67846699279881,1.7105338131489614
1327,Tenuibacillus,Firmicutes,1,2950395.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,Methyloceanibacter,Proteobacteria,6,3181264.5,89.66666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.6666666666666665,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.5,143942.10224218626,186.81398948330036,0.5163977794943223,0.5163977794943223,0.5163977794943223,0.0,2.250925735484551,0.408248290463863,0.408248290463863,0.408248290463863,0.816496580927726,0.408248290463863,0.408248290463863,0.0,0.0,0.0,0.0,0.5163977794943223,0.5163977794943223,0.5477225575051661
1329,Jhaorihella,Proteobacteria,1,3771953.0,69.0,2.0,2.0,2.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,Aestuariimicrobium,Actinobacteria,1,2990149.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,Anaerobium,Firmicutes,1,4609043.0,105.0,1.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,Tetrasphaera,Actinobacteria,7,3850934.8571428573,10.857142857142858,0.5714285714285714,1.0,1.0,0.0,3.5714285714285716,1.2857142857142858,0.5714285714285714,0.8571428571428571,2.0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,2.7142857142857144,670140.2575743451,22.748103008299186,0.7867957924694431,1.2909944487358056,1.2909944487358056,0.0,3.5050983275386565,0.7559289460184545,0.5345224838248488,0.6900655593423541,1.0,0.6900655593423541,0.9511897312113419,0.3779644730092273,0.0,0.0,0.3779644730092273,0.48795003647426666,0.48795003647426666,1.889822365046136
1333,Haloarcula,Euryarchaeota,20,4173526.7,49.65,0.35,0.6,0.35,0.05,4.8,2.3,0.5,0.0,0.6,0.0,1.4,0.1,0.0,0.0,0.0,1.25,1.0,3.05,224140.26828260915,48.15902932226893,0.812727700887249,0.8207826816681232,0.6708203932499369,0.22360679774997885,2.3973669767168797,1.5252264715358452,0.8271701918685112,0.0,0.6805570473787206,0.0,1.635140425323255,0.30779350562554625,0.0,0.0,0.0,1.118033988749895,0.8583950752789521,2.0641042405337657
1334,Trueperella,Actinobacteria,17,2211069.0588235296,29.176470588235293,1.7647058823529411,1.588235294117647,1.8823529411764706,0.23529411764705882,2.0588235294117645,0.6470588235294118,0.47058823529411764,0.4117647058823529,1.411764705882353,0.4117647058823529,0.29411764705882354,0.0,0.0,0.0,0.17647058823529413,0.058823529411764705,0.0,1.588235294117647,160660.33344079932,39.66616204984679,1.0325582165612917,0.9393364366277241,1.1114378604524224,0.562295714538387,1.7489492643904123,0.9963167462326071,0.7998161553463027,0.6183469424008422,0.6183469424008422,0.6183469424008422,0.6859943405700354,0.0,0.0,0.0,0.3929526239966879,0.242535625036333,0.0,1.3719886811400708
1335,Agrobacterium,Proteobacteria,115,5757579.456140351,45.54385964912281,0.34782608695652173,0.5478260869565217,0.3652173913043478,0.02608695652173913,3.6956521739130435,0.8608695652173913,0.3565217391304348,0.0782608695652174,0.6260869565217392,0.0782608695652174,0.5826086956521739,0.25217391304347825,0.0,0.0,0.0,0.3391304347826087,0.3130434782608696,1.608695652173913,583556.6471925905,74.48277586137296,0.5137321006549292,0.6385767928496404,0.5352558788422974,0.16009150701348535,2.140560317871699,0.9812894892868756,0.609735409222809,0.2697570735282683,0.8425199207933539,0.2697570735282683,0.7606853868837361,0.4361610490598738,0.0,0.0,0.0,0.575630188937721,0.5676238158663476,1.1971871431328878
1336,Yangia,Proteobacteria,5,5574329.4,154.2,0.4,0.6,0.4,0.0,4.4,1.0,1.0,0.2,0.2,0.2,1.2,0.0,0.0,0.0,0.0,0.4,0.4,2.8,564285.5093809338,288.3837720815788,0.5477225575051662,0.8944271909999159,0.5477225575051662,0.0,0.8944271909999159,0.0,0.0,0.447213595499958,0.447213595499958,0.447213595499958,0.4472135954999579,0.0,0.0,0.0,0.0,0.5477225575051662,0.5477225575051662,0.8366600265340756
1337,Geofilum,Bacteroidetes,2,4535091.5,148.0,3.0,4.0,3.5,0.0,1.0,1.5,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.5,1.5,3.5,546322.7199600068,90.50966799187809,0.0,0.0,0.7071067811865476,0.0,0.0,2.1213203435596424,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476
1338,Pseudoarcobacter,Proteobacteria,1,2415164.0,59.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,Aquitalea,Proteobacteria,7,4448632.428571428,167.0,1.4285714285714286,1.4285714285714286,1.2857142857142858,0.14285714285714285,3.7142857142857144,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,244092.6772661408,202.92280962638642,0.7867957924694432,0.7867957924694432,0.7559289460184545,0.37796447300922725,2.3603873774083297,0.5345224838248487,0.37796447300922725,0.0,0.0,0.0,0.5345224838248488,0.0,0.0,0.0,0.0,0.0,0.0,0.6900655593423541
1340,Tepidimonas,Proteobacteria,3,2839216.0,125.66666666666667,1.6666666666666667,2.3333333333333335,2.0,0.0,1.0,3.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,93359.03744683746,90.58881461490338,1.1547005383792517,1.1547005383792515,1.7320508075688772,0.0,1.0,1.7320508075688772,0.0,0.5773502691896258,1.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.5773502691896257
1341,Catalinimonas,Bacteroidetes,1,7107765.0,38.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
